event_id,vehicle_id,vehicle_token,vehicle_model,manufacturer,attack_type,label,anomaly_score,weak_prediction,strong_prediction,dataset_set,subset_name,frame_count,unique_can_id_count,can_id_entropy,most_common_can_id_ratio,id_transition_rate,id_repetition_rate,mean_inter_arrival_time,std_inter_arrival_time,min_inter_arrival_time,max_inter_arrival_time,message_rate,mean_dlc,std_dlc,dlc_mode_ratio,byte_mean_0,byte_mean_1,byte_mean_2,byte_mean_3,byte_mean_4,byte_mean_5,byte_mean_6,byte_mean_7,byte_std_0,byte_std_1,byte_std_2,byte_std_3,byte_std_4,byte_std_5,byte_std_6,byte_std_7,payload_change_rate,payload_static_ratio,local_alert,weak_signal,burstiness,payload_entropy,cluster_id,in_qualifying_campaign,is_noise
EVT-CHE-00000074,chevrolet_impala,chevrolet_impala,chevrolet_impala,Chevrolet,dos,1,11.736252096092777,1,1,set_01,test_01_known_vehicle_known_attack,0.0,21.0,10.001416832732309,0.049999999949999985,0.5,0.5,22.65589980433894,0.00014999999984999994,1e-06,0.01,0.0,8.0,0.1,1.0,10.894899324449993,12.013821338748699,12.933191739228503,13.933761359566251,14.964763704375896,15.982489162665567,17.028710962241195,18.035033937415978,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,0.3,0.7,1,1,8.528104597819851,-2266.5800949906097,0,True,False
EVT-CHE-00000056,chevrolet_impala,chevrolet_impala,chevrolet_impala,Chevrolet,dos,1,12.712724341831148,1,1,set_01,test_01_known_vehicle_known_attack,0.0,21.0,11.787083852563335,0.049999999949999985,0.5,0.5,24.07289139461114,0.00014999999984999994,1e-06,0.01,0.0,8.0,0.1,1.0,10.952361400565808,12.086895024766587,13.002807305906948,13.991837583057778,15.075172447263238,16.011371642760572,17.016158795318432,18.075883748731815,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,0.3,0.7,1,1,7.275880209643286,-2219.0923661110605,0,True,False
EVT-CHE-00000053,chevrolet_impala,chevrolet_impala,chevrolet_impala,Chevrolet,dos,1,9.560611759064948,1,0,set_01,test_01_known_vehicle_known_attack,0.0,21.0,9.986886519483354,0.049999999949999985,0.5,0.5,23.331949306189504,0.00014999999984999994,1e-06,0.01,0.0,8.0,0.1,1.0,11.014421587094446,11.94400882503216,12.98717952125057,13.950908262923718,15.038396769212858,15.942345229298992,17.066128635045985,18.02890939712853,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,0.3,0.7,0,1,7.927342263718119,-2227.8116840334906,0,True,False
EVT-CHE-00000068,chevrolet_impala,chevrolet_impala,chevrolet_impala,Chevrolet,dos,1,11.85155865335701,1,1,set_01,test_01_known_vehicle_known_attack,0.0,21.0,9.994829939014053,0.049999999949999985,0.5,0.5,21.739179034646625,0.00014999999984999994,1e-06,0.01,0.0,8.0,0.1,1.0,10.974342238662981,11.927184926273274,13.043082215635291,13.953015512995185,14.9814979445412,15.969880735712643,16.963608806106304,18.03716183377803,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,0.3,0.7,1,1,9.35259605757481,-2221.4681011252487,0,True,False
EVT-CHE-00000055,chevrolet_impala,chevrolet_impala,chevrolet_impala,Chevrolet,dos,1,10.12996204184525,1,1,set_01,test_01_known_vehicle_known_attack,0.0,21.0,12.474724605290778,0.049999999949999985,0.5,0.5,21.277825535669635,0.00014999999984999994,1e-06,0.01,0.0,8.0,0.1,1.0,11.041508277331781,12.005535554819733,12.983824763018765,14.030769214255201,15.08212026896284,15.938243600640552,17.028194847200854,18.01725677149668,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,0.3,0.7,1,1,9.771894264455046,-2181.0392884300327,0,True,False
EVT-CHE-00000063,chevrolet_impala,chevrolet_impala,chevrolet_impala,Chevrolet,dos,1,11.624585435592683,1,1,set_01,test_01_known_vehicle_known_attack,0.0,21.0,8.975065584149977,0.049999999949999985,0.5,0.5,23.454271712711638,0.00014999999984999994,1e-06,0.01,0.0,8.0,0.1,1.0,11.083146551862049,11.9906114000013,12.95544635803419,14.000802648432298,14.965479413257928,15.984398323011238,17.077921469783952,18.01959504936169,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,0.3,0.7,1,1,7.819293074395659,-2188.9740954027875,0,True,False
EVT-CHE-00000066,chevrolet_impala,chevrolet_impala,chevrolet_impala,Chevrolet,dos,1,11.554602994696568,1,1,set_01,test_01_known_vehicle_known_attack,0.0,21.0,9.553172273846922,0.049999999949999985,0.5,0.5,24.170630476593562,0.00014999999984999994,1e-06,0.01,0.0,8.0,0.1,1.0,10.972311783660798,12.074470885426017,13.065786610127798,13.99236241895347,14.929030433292228,16.022650706554046,17.033633757353986,18.048390224086948,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,0.3,0.7,1,1,7.1904823513026965,-2194.9359491268197,0,True,False
EVT-CHE-00000058,chevrolet_impala,chevrolet_impala,chevrolet_impala,Chevrolet,dos,1,11.129444972791475,1,1,set_01,test_01_known_vehicle_known_attack,0.0,21.0,10.013069212202891,0.049999999949999985,0.5,0.5,21.725327732166914,0.00014999999984999994,1e-06,0.01,0.0,8.0,0.1,1.0,11.060304889663504,11.929005122195077,12.998332898378939,13.98953828662106,15.026496277060774,16.023600838959048,16.976812673302927,18.011979299556266,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,0.3,0.7,1,1,9.365141913153582,-2192.709839947481,0,True,False
EVT-CHE-00000061,chevrolet_impala,chevrolet_impala,chevrolet_impala,Chevrolet,dos,1,12.255082916699477,1,1,set_01,test_01_known_vehicle_known_attack,0.0,21.0,11.279008271477545,0.049999999949999985,0.5,0.5,20.241866591521667,0.00014999999984999994,1e-06,0.01,0.0,8.0,0.1,1.0,11.056712106160143,12.072567042483298,12.961758831222184,13.944594148096725,15.042216352531588,15.94523557106847,17.043094322859883,17.94023806110182,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,0.3,0.7,1,1,10.72425498781988,-2144.220083374687,0,True,False
EVT-CHE-00000073,chevrolet_impala,chevrolet_impala,chevrolet_impala,Chevrolet,dos,1,12.391795592249247,1,1,set_01,test_01_known_vehicle_known_attack,0.0,21.0,11.29143472511773,0.049999999949999985,0.5,0.5,21.590176229142813,0.00014999999984999994,1e-06,0.01,0.0,8.0,0.1,1.0,10.959565107081774,11.998581379362784,13.060209574745125,13.930522481404708,14.980809910972342,15.930826219003842,17.108607774866492,18.09091597671842,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,0.3,0.7,1,1,9.487694523720574,-2249.009869525527,0,True,False
