event_id,window_id,vehicle_id,vehicle_model,physical_vehicle,source_file,source_trace,source_window_uid,attack_type,anomaly_score,evidence_level,local_alert,weak_signal,is_attack,gt_campaign_id,attack_family,scenario,seed,synthetic,frame_count,message_rate,burstiness,mean_inter_arrival_time,std_inter_arrival_time,can_id_entropy,most_common_can_id_ratio,payload_entropy
veh_00-w00,0,veh_00,veh_00,Challenge_D,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_D_2.csv,Pre_train_D_2.csv,Challenge_D::Pre_train_D_2.csv::430::test,spoofing,0.5984848484848485,weak_suspicious_signal,0,1,1,0,spoofing,weak_campaign,37,0,100.0,100.0,1.2937063881577977,0.0003976773734044,0.0005144790521055,5.123856189714131,0.08,2.059111860731828
veh_00-w01,1,veh_00,veh_00,Challenge_D,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_D_1.csv,Pre_train_D_1.csv,Challenge_D::Pre_train_D_1.csv::525::test,spoofing,0.6022727272727273,weak_suspicious_signal,0,1,1,0,spoofing,weak_campaign,37,0,100.0,100.0,1.2629418038884952,0.0004063037910846,0.000513139305781,5.152662034926494,0.06,2.052320522973605
veh_00-w02,2,veh_00,veh_00,Challenge_D,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_D_2.csv,Pre_train_D_2.csv,Challenge_D::Pre_train_D_2.csv::434::test,spoofing,0.6119528619528619,weak_suspicious_signal,0,1,1,0,spoofing,weak_campaign,37,0,100.0,100.0,1.287463060174272,0.000417001319654,0.0005368750825615,5.012662034932263,0.08,2.0604231090097307
veh_00-w03,3,veh_00,veh_00,Challenge_S,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_S_2.csv,Pre_train_S_2.csv,Challenge_S::Pre_train_S_2.csv::309::test,spoofing,0.7251683501683501,weak_suspicious_signal,0,1,1,0,spoofing,weak_campaign,37,0,100.0,100.0,1.1134656515288708,0.0003780499853269,0.0004209467866881,5.16875843966942,0.08,2.05863015362836
veh_00-w04,4,veh_00,veh_00,Challenge_D,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_D_2.csv,Pre_train_D_2.csv,Challenge_D::Pre_train_D_2.csv::425::test,spoofing,0.5820707070707071,weak_suspicious_signal,0,1,1,0,spoofing,weak_campaign,37,0,100.0,100.0,1.7057099541666234,0.0004108795011886,0.0007008429608504,5.012662034932263,0.08,2.0650994620835634
veh_00-w05,5,veh_00,veh_00,Challenge_D,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_D_2.csv,Pre_train_D_2.csv,Challenge_D::Pre_train_D_2.csv::540::test,spoofing,0.7984006734006734,weak_suspicious_signal,0,1,1,0,spoofing,weak_campaign,37,0,100.0,100.0,1.6103672016333077,0.0003974967532687,0.0006401173445869,5.103856189715574,0.08,2.059480368515392
veh_00-w06,6,veh_00,veh_00,Challenge_S,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_S_1.csv,Pre_train_S_1.csv,Challenge_S::Pre_train_S_1.csv::458::test,spoofing,0.7348484848484849,weak_suspicious_signal,0,1,1,0,spoofing,weak_campaign,37,0,100.0,100.0,1.3625556477908474,0.000400008577289,0.0005450353087055,5.280210909942357,0.05,2.0469171317583874
veh_00-w07,7,veh_00,veh_00,Challenge_S,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_S_1.csv,Pre_train_S_1.csv,Challenge_S::Pre_train_S_1.csv::501::test,spoofing,0.5631313131313131,weak_suspicious_signal,0,1,1,0,spoofing,weak_campaign,37,0,100.0,100.0,1.3663703612237503,0.0004555143491186,0.0006224026721181,5.028276415954792,0.05,2.0393090685958493
veh_00-w08,8,veh_00,veh_00,Challenge_S,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_S_2.csv,Pre_train_S_2.csv,Challenge_S::Pre_train_S_2.csv::488::test,spoofing,0.7815656565656566,weak_suspicious_signal,0,1,1,0,spoofing,weak_campaign,37,0,100.0,100.0,0.8059575146796404,0.0003923430587306,0.0003162126424738,5.201209564646342,0.08,2.066442771332095
veh_00-w09,9,veh_00,veh_00,Challenge_D,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_D_1.csv,Pre_train_D_1.csv,Challenge_D::Pre_train_D_1.csv::349::test,spoofing,0.7487373737373737,weak_suspicious_signal,0,1,1,0,spoofing,weak_campaign,37,0,100.0,100.0,1.1461772867607796,0.0003814649100255,0.0004372275617448,5.410015409850049,0.05,2.0662904458609344
veh_01-w00,0,veh_01,veh_01,Challenge_S,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_S_2.csv,Pre_train_S_2.csv,Challenge_S::Pre_train_S_2.csv::380::test,spoofing,0.6746632996632996,weak_suspicious_signal,0,1,1,0,spoofing,weak_campaign,37,0,100.0,100.0,1.012508235752426,0.0003865583978518,0.0003913945739324,5.179792470147022,0.07,2.064249996640336
veh_01-w01,1,veh_01,veh_01,Challenge_D,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_D_2.csv,Pre_train_D_2.csv,Challenge_D::Pre_train_D_2.csv::330::test,spoofing,0.6426767676767676,weak_suspicious_signal,0,1,1,0,spoofing,weak_campaign,37,0,100.0,100.0,1.4814938934673378,0.0003998086910055,0.0005923156157737,5.103856189715574,0.08,2.0704236588425133
veh_01-w02,2,veh_01,veh_01,Challenge_D,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_D_2.csv,Pre_train_D_2.csv,Challenge_D::Pre_train_D_2.csv::409::test,spoofing,0.5862794612794613,weak_suspicious_signal,0,1,1,0,spoofing,weak_campaign,37,0,100.0,100.0,1.499012094636221,0.0003969982416942,0.0005951066648611,5.123856189714132,0.08,2.0651572309300805
veh_01-w03,3,veh_01,veh_01,Challenge_D,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_D_2.csv,Pre_train_D_2.csv,Challenge_D::Pre_train_D_2.csv::479::test,spoofing,0.6262626262626263,weak_suspicious_signal,0,1,1,0,spoofing,weak_campaign,37,0,100.0,100.0,1.5751277025821049,0.0003967887223368,0.0006249944837527,5.167341345168656,0.07,2.0649440102841337
veh_01-w04,4,veh_01,veh_01,Challenge_D,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_D_1.csv,Pre_train_D_1.csv,Challenge_D::Pre_train_D_1.csv::455::test,spoofing,0.7777777777777778,weak_suspicious_signal,0,1,1,0,spoofing,weak_campaign,37,0,100.0,100.0,1.181292335810061,0.0003999507788455,0.0004724599710438,5.247759784965434,0.05,2.055261859741902
veh_01-w05,5,veh_01,veh_01,Challenge_S,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_S_2.csv,Pre_train_S_2.csv,Challenge_S::Pre_train_S_2.csv::444::test,spoofing,0.6527777777777778,weak_suspicious_signal,0,1,1,0,spoofing,weak_campaign,37,0,100.0,100.0,0.8276995973922653,0.0004369273330226,0.000361645405332,4.949016755169147,0.08,2.0558510626063424
veh_01-w06,6,veh_01,veh_01,Challenge_S,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_S_2.csv,Pre_train_S_2.csv,Challenge_S::Pre_train_S_2.csv::501::test,spoofing,0.6948653198653199,weak_suspicious_signal,0,1,1,0,spoofing,weak_campaign,37,0,100.0,100.0,0.8547203033443515,0.0003906042888911,0.0003338582710089,5.1363073146924965,0.08,2.0647423976477213
veh_01-w07,7,veh_01,veh_01,Challenge_D,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_D_1.csv,Pre_train_D_1.csv,Challenge_D::Pre_train_D_1.csv::544::test,spoofing,0.5808080808080808,weak_suspicious_signal,0,1,1,0,spoofing,weak_campaign,37,0,100.0,100.0,1.2786608188117083,0.0004147784878509,0.0005303622795617,5.055825290974983,0.05,2.049220053564313
veh_01-w08,8,veh_01,veh_01,Challenge_S,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_S_2.csv,Pre_train_S_2.csv,Challenge_S::Pre_train_S_2.csv::416::test,spoofing,0.6527777777777778,weak_suspicious_signal,0,1,1,0,spoofing,weak_campaign,37,0,100.0,100.0,0.8921961513508974,0.0004265549206974,0.0003805715507822,5.040210909952456,0.08,2.06129466643102
veh_01-w09,9,veh_01,veh_01,Challenge_S,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_S_1.csv,Pre_train_S_1.csv,Challenge_S::Pre_train_S_1.csv::446::test,spoofing,0.5812289562289562,weak_suspicious_signal,0,1,1,0,spoofing,weak_campaign,37,0,100.0,100.0,1.4007863583880336,0.0004368093278672,0.0006118779484795,5.04727776125225,0.05,2.0310670089192318
veh_02-w00,0,veh_02,veh_02,Challenge_D,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_D_2.csv,Pre_train_D_2.csv,Challenge_D::Pre_train_D_2.csv::576::test,spoofing,0.7159090909090909,weak_suspicious_signal,0,1,1,0,spoofing,weak_campaign,37,0,100.0,100.0,1.7236607443562184,0.0003946574047358,0.0006802571996734,5.247759784965434,0.05,2.053470629924121
veh_02-w01,1,veh_02,veh_02,Challenge_D,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_D_1.csv,Pre_train_D_1.csv,Challenge_D::Pre_train_D_1.csv::465::test,spoofing,0.6628787878787878,weak_suspicious_signal,0,1,1,0,spoofing,weak_campaign,37,0,100.0,100.0,1.267008349599836,0.0003934243712762,0.0004984732303514,5.357564284874569,0.05,2.060208021418222
veh_02-w02,2,veh_02,veh_02,Challenge_S,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_S_1.csv,Pre_train_S_1.csv,Challenge_S::Pre_train_S_1.csv::308::test,spoofing,0.7584175084175084,weak_suspicious_signal,0,1,1,0,spoofing,weak_campaign,37,0,100.0,100.0,1.1574939487307214,0.0004214036344277,0.0004877733143172,5.119470570738103,0.05,2.0400023978566475
