event_id,window_id,vehicle_id,vehicle_model,physical_vehicle,source_file,source_trace,source_window_uid,attack_type,anomaly_score,evidence_level,local_alert,weak_signal,is_attack,gt_campaign_id,attack_family,scenario,seed,synthetic,frame_count,message_rate,burstiness,mean_inter_arrival_time,std_inter_arrival_time,can_id_entropy,most_common_can_id_ratio,payload_entropy
veh_00-w00,0,veh_00,veh_00,Challenge_D,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_D_2.csv,Pre_train_D_2.csv,Challenge_D::Pre_train_D_2.csv::457::test,spoofing,0.8177609427609428,strong_local_anomaly,1,0,1,0,spoofing,strong_campaign,71,0,100.0,100.0,1.4056219768141598,0.0003881117310186,0.0005455397842012,5.176307314689611,0.08,2.0636494935861696
veh_00-w01,1,veh_00,veh_00,Challenge_D,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_D_1.csv,Pre_train_D_1.csv,Challenge_D::Pre_train_D_1.csv::499::test,spoofing,0.8446969696969697,strong_local_anomaly,1,0,1,0,spoofing,strong_campaign,71,0,100.0,100.0,1.210200751511069,0.0004179092368694,0.0005057552827235,4.9750849517664,0.05,2.0521569638549177
veh_00-w02,2,veh_00,veh_00,Challenge_S,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_S_1.csv,Pre_train_S_1.csv,Challenge_S::Pre_train_S_1.csv::406::test,spoofing,0.9250841750841752,strong_local_anomaly,1,0,1,0,spoofing,strong_campaign,71,0,100.0,100.0,1.4200107214708877,0.0004086566693855,0.0005802982719387,5.128018100460836,0.05,2.0532877690916127
veh_00-w03,3,veh_00,veh_00,Challenge_D,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_D_1.csv,Pre_train_D_1.csv,Challenge_D::Pre_train_D_1.csv::359::test,spoofing,0.901094276094276,strong_local_anomaly,1,0,1,0,spoofing,strong_campaign,71,0,100.0,100.0,1.0712027430897375,0.0003781005589648,0.0004050234271296,5.365113159894761,0.05,2.052259548895295
veh_00-w04,4,veh_00,veh_00,Challenge_S,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_S_2.csv,Pre_train_S_2.csv,Challenge_S::Pre_train_S_2.csv::506::test,spoofing,0.9865319865319864,strong_local_anomaly,1,0,1,0,spoofing,strong_campaign,71,0,100.0,100.0,0.9228089429702396,0.0004040905923554,0.0003728993352046,5.067759784972649,0.08,2.0609851244475323
veh_00-w05,5,veh_00,veh_00,Challenge_S,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_S_1.csv,Pre_train_S_1.csv,Challenge_S::Pre_train_S_1.csv::565::test,spoofing,0.8295454545454546,strong_local_anomaly,1,0,1,0,spoofing,strong_campaign,71,0,100.0,100.0,1.4343750230677736,0.0003921094566884,0.0005624334453576,5.325113159897645,0.05,2.0465370419169586
veh_00-w06,6,veh_00,veh_00,Challenge_S,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_S_1.csv,Pre_train_S_1.csv,Challenge_S::Pre_train_S_1.csv::303::test,spoofing,0.8324915824915825,strong_local_anomaly,1,0,1,0,spoofing,strong_campaign,71,0,100.0,100.0,1.147092494175039,0.0003517685514507,0.0004035122121485,5.33756428487601,0.05,2.055089639798294
veh_00-w07,7,veh_00,veh_00,Challenge_S,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_S_2.csv,Pre_train_S_2.csv,Challenge_S::Pre_train_S_2.csv::370::test,spoofing,0.8699494949494949,strong_local_anomaly,1,0,1,0,spoofing,strong_campaign,71,0,100.0,100.0,0.960464123141176,0.0003687564772788,0.0003541783270664,5.221209564644899,0.08,2.061997014374437
veh_00-w08,8,veh_00,veh_00,Challenge_S,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_S_2.csv,Pre_train_S_2.csv,Challenge_S::Pre_train_S_2.csv::348::test,spoofing,0.9671717171717172,strong_local_anomaly,1,0,1,0,spoofing,strong_campaign,71,0,100.0,100.0,1.0255511917217592,0.0004338399328366,0.0004449260856883,4.976565630189339,0.08,2.0575609398419066
veh_00-w09,9,veh_00,veh_00,Challenge_S,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_S_2.csv,Pre_train_S_2.csv,Challenge_S::Pre_train_S_2.csv::478::test,spoofing,0.8762626262626263,strong_local_anomaly,1,0,1,0,spoofing,strong_campaign,71,0,100.0,100.0,0.7927140427568261,0.0003919577357744,0.0003107111940296,5.193660689624707,0.08,2.064544286625279
veh_01-w00,0,veh_01,veh_01,Challenge_S,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_S_2.csv,Pre_train_S_2.csv,Challenge_S::Pre_train_S_2.csv::330::test,spoofing,0.882996632996633,strong_local_anomaly,1,0,1,0,spoofing,strong_campaign,71,0,100.0,100.0,1.1694198271354157,0.0003811614681976,0.0004457389476701,5.219792470144136,0.07,2.063857613944692
veh_01-w01,1,veh_01,veh_01,Challenge_S,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_S_2.csv,Pre_train_S_2.csv,Challenge_S::Pre_train_S_2.csv::474::test,spoofing,0.9288720538720538,strong_local_anomaly,1,0,1,0,spoofing,strong_campaign,71,0,100.0,100.0,0.8286007857912357,0.0004396992500382,0.0003643359726942,4.876823945683297,0.08,2.058622652077769
veh_01-w02,2,veh_01,veh_01,Challenge_D,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_D_2.csv,Pre_train_D_2.csv,Challenge_D::Pre_train_D_2.csv::502::test,spoofing,0.8345959595959596,strong_local_anomaly,1,0,1,0,spoofing,strong_campaign,71,0,100.0,100.0,1.7128260734242924,0.0004016148923623,0.0006878981719397,5.103856189715574,0.08,2.068158382361507
veh_01-w03,3,veh_01,veh_01,Challenge_D,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_D_2.csv,Pre_train_D_2.csv,Challenge_D::Pre_train_D_2.csv::495::test,spoofing,0.8960437710437711,strong_local_anomaly,1,0,1,0,spoofing,strong_campaign,71,0,100.0,100.0,1.3553464039287049,0.0004201922753844,0.0005695074447473,5.048758439675188,0.08,2.06752860085248
veh_01-w04,4,veh_01,veh_01,Challenge_D,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_D_2.csv,Pre_train_D_2.csv,Challenge_D::Pre_train_D_2.csv::404::test,spoofing,0.8274410774410774,strong_local_anomaly,1,0,1,0,spoofing,strong_campaign,71,0,100.0,100.0,1.589694941140084,0.0004114936096499,0.0006541508992669,5.021209564654997,0.08,2.054086466703392
veh_01-w05,5,veh_01,veh_01,Challenge_D,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_D_1.csv,Pre_train_D_1.csv,Challenge_D::Pre_train_D_1.csv::397::test,spoofing,0.9217171717171716,strong_local_anomaly,1,0,1,0,spoofing,strong_campaign,71,0,100.0,100.0,1.1122741648602126,0.0003684361775716,0.0004098031539869,5.348758439662206,0.04,2.0523495711757964
