event_id,window_id,vehicle_id,vehicle_model,physical_vehicle,source_file,source_trace,source_window_uid,attack_type,anomaly_score,evidence_level,local_alert,weak_signal,is_attack,gt_campaign_id,attack_family,scenario,seed,synthetic,frame_count,message_rate,burstiness,mean_inter_arrival_time,std_inter_arrival_time,can_id_entropy,most_common_can_id_ratio,payload_entropy
veh_00-w00,0,veh_00,veh_00,OCSLab_Car,/workspace/Dataset/ocslab_classic_only/DoS_dataset/DoS_dataset.csv,DoS_dataset.csv,OCSLab_Car::DoS_dataset.csv::468::test,flooding,1.0,strong_local_anomaly,1,0,1,0,independent_0_flooding,unrelated_incidents,37,0,100.0,100.0,1.1059262621769437,0.0033215657629147,0.0036734079146815,2.832829974301224,0.54,2.010162172933576
veh_00-w01,1,veh_00,veh_00,Challenge_S,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_S_1.csv,Pre_train_S_1.csv,Challenge_S::Pre_train_S_1.csv::275::test,flooding,1.0,strong_local_anomaly,1,0,1,0,independent_0_flooding,unrelated_incidents,37,0,100.0,100.0,0.4479036457570985,0.0002746774692728,0.0001230294877982,4.191081198461133,0.34,2.040024242175145
veh_00-w02,2,veh_00,veh_00,OCSLab_Car,/workspace/Dataset/ocslab_classic_only/DoS_dataset/DoS_dataset.csv,DoS_dataset.csv,OCSLab_Car::DoS_dataset.csv::53::test,flooding,1.0,strong_local_anomaly,1,0,1,0,independent_0_flooding,unrelated_incidents,37,0,100.0,100.0,0.0897515624155361,0.0002528489238083,2.2693675718452845e-05,3.007667348652855,0.53,2.0428448416648983
veh_00-w03,3,veh_00,veh_00,Challenge_D,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_D_2.csv,Pre_train_D_2.csv,Challenge_D::Pre_train_D_2.csv::167::test,flooding,1.0,strong_local_anomaly,1,0,1,0,independent_0_flooding,unrelated_incidents,37,0,100.0,100.0,0.380643100129976,0.0002623110106497,9.98472569350329e-05,4.17802063353099,0.35,2.0435594159383865
veh_00-w04,4,veh_00,veh_00,OCSLab_Car,/workspace/Dataset/ocslab_classic_only/DoS_dataset/DoS_dataset.csv,DoS_dataset.csv,OCSLab_Car::DoS_dataset.csv::271::test,flooding,1.0,strong_local_anomaly,1,0,1,0,independent_0_flooding,unrelated_incidents,37,0,100.0,100.0,1.538653486551532,0.0013833840688069,0.0021285502593631,2.63381563154793,0.57,2.052233665351781
veh_00-w05,5,veh_00,veh_00,Challenge_S,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_S_1.csv,Pre_train_S_1.csv,Challenge_S::Pre_train_S_1.csv::86::test,flooding,1.0,strong_local_anomaly,1,0,1,0,independent_0_flooding,unrelated_incidents,37,0,100.0,100.0,0.4356528199869052,0.0002845465534865,0.0001239639440967,4.080869694223729,0.37,2.051980590882132
veh_00-w06,6,veh_00,veh_00,Challenge_D,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_D_1.csv,Pre_train_D_1.csv,Challenge_D::Pre_train_D_1.csv::198::test,flooding,1.0,strong_local_anomaly,1,0,1,0,independent_0_flooding,unrelated_incidents,37,0,100.0,100.0,0.356067747633958,0.0002680210152057,9.543399527063248e-05,4.138020633533876,0.35,2.056374444608455
veh_00-w07,7,veh_00,veh_00,Challenge_S,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_S_1.csv,Pre_train_S_1.csv,Challenge_S::Pre_train_S_1.csv::259::test,flooding,1.0,strong_local_anomaly,1,0,1,0,independent_0_flooding,unrelated_incidents,37,0,100.0,100.0,0.4244636547234778,0.0002683003743489,0.0001138841819234,4.253727823523152,0.34,2.0543129818973958
veh_00-w08,8,veh_00,veh_00,Challenge_S,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_S_1.csv,Pre_train_S_1.csv,Challenge_S::Pre_train_S_1.csv::277::test,flooding,1.0,strong_local_anomaly,1,0,1,0,independent_0_flooding,unrelated_incidents,37,0,100.0,100.0,0.4450674303108596,0.0002771507609974,0.0001233512220732,4.079645563968459,0.36,2.0334154662877246
veh_00-w09,9,veh_00,veh_00,OCSLab_Car,/workspace/Dataset/ocslab_classic_only/DoS_dataset/DoS_dataset.csv,DoS_dataset.csv,OCSLab_Car::DoS_dataset.csv::680::test,flooding,1.0,strong_local_anomaly,1,0,1,0,independent_0_flooding,unrelated_incidents,37,0,100.0,100.0,1.502070440097651,0.0014415341194229,0.0021652872912479,3.0925156814459704,0.49,2.0242242529281467
veh_01-w00,0,veh_01,veh_01,OCSLab_Car,/workspace/Dataset/ocslab_classic_only/RPM_dataset/RPM_dataset.csv,RPM_dataset.csv,OCSLab_Car::RPM_dataset.csv::452::test,malfunction_rpm,1.0,strong_local_anomaly,1,0,1,1,independent_1_malfunction_rpm,unrelated_incidents,37,0,100.0,100.0,1.7132112500219618,0.0006275851317126,0.0010751876212078,3.6427919842496688,0.34,1.905038510374927
veh_01-w01,1,veh_01,veh_01,OCSLab_Car,/workspace/Dataset/ocslab_classic_only/RPM_dataset/RPM_dataset.csv,RPM_dataset.csv,OCSLab_Car::RPM_dataset.csv::195::test,malfunction_rpm,1.0,strong_local_anomaly,1,0,1,1,independent_1_malfunction_rpm,unrelated_incidents,37,0,100.0,100.0,0.7825250463207839,0.0003762317426276,0.0002944115443521,3.658614069350658,0.37,1.908211382308712
