event_id,window_id,vehicle_id,vehicle_model,physical_vehicle,source_file,source_trace,source_window_uid,attack_type,anomaly_score,evidence_level,local_alert,weak_signal,is_attack,gt_campaign_id,attack_family,scenario,seed,synthetic,frame_count,message_rate,burstiness,mean_inter_arrival_time,std_inter_arrival_time,can_id_entropy,most_common_can_id_ratio,payload_entropy
veh_00-w00,0,veh_00,veh_00,Challenge_D,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_D_2.csv,Pre_train_D_2.csv,Challenge_D::Pre_train_D_2.csv::505::test,spoofing,0.9444444444444444,strong_local_anomaly,1,0,1,0,spoofing,strong_campaign,83,0,100.0,100.0,1.710685038395929,0.0004087578166614,0.0006992575919752,5.040210909952455,0.08,2.070633701756
veh_00-w01,1,veh_00,veh_00,Challenge_S,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_S_2.csv,Pre_train_S_2.csv,Challenge_S::Pre_train_S_2.csv::401::test,spoofing,0.9915824915824916,strong_local_anomaly,1,0,1,0,spoofing,strong_campaign,83,0,100.0,100.0,1.025988958369896,0.0003782932204429,0.0003881256931896,5.201209564646342,0.08,2.059316475940911
veh_00-w02,2,veh_00,veh_00,Challenge_D,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_D_2.csv,Pre_train_D_2.csv,Challenge_D::Pre_train_D_2.csv::536::test,spoofing,0.9642255892255892,strong_local_anomaly,1,0,1,0,spoofing,strong_campaign,83,0,100.0,100.0,1.404354922447827,0.0003797165071121,0.0005332581502525,5.176307314689611,0.08,2.06224722547124
veh_00-w03,3,veh_00,veh_00,Challenge_S,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_S_2.csv,Pre_train_S_2.csv,Challenge_S::Pre_train_S_2.csv::480::test,spoofing,0.9482323232323232,strong_local_anomaly,1,0,1,0,spoofing,strong_campaign,83,0,100.0,100.0,0.7316688841173467,0.0003811518351236,0.0002788776695531,5.22875843966509,0.08,2.0579093498572543
veh_00-w04,4,veh_00,veh_00,Challenge_S,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_S_2.csv,Pre_train_S_2.csv,Challenge_S::Pre_train_S_2.csv::350::test,spoofing,0.9865319865319864,strong_local_anomaly,1,0,1,0,spoofing,strong_campaign,83,0,100.0,100.0,0.892957730783174,0.0003733731279469,0.0003334073140246,5.188758439667977,0.08,2.0485611048742225
veh_00-w05,5,veh_00,veh_00,Challenge_D,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_D_1.csv,Pre_train_D_1.csv,Challenge_D::Pre_train_D_1.csv::359::test,spoofing,0.901094276094276,strong_local_anomaly,1,0,1,0,spoofing,strong_campaign,83,0,100.0,100.0,1.0712027430897375,0.0003781005589648,0.0004050234271296,5.365113159894761,0.05,2.052259548895295
veh_00-w06,6,veh_00,veh_00,Challenge_D,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_D_2.csv,Pre_train_D_2.csv,Challenge_D::Pre_train_D_2.csv::447::test,spoofing,0.9663299663299664,strong_local_anomaly,1,0,1,0,spoofing,strong_campaign,83,0,100.0,100.0,1.4296775381555742,0.0003546367992054,0.0005070176957049,5.227341345164328,0.07,2.067475717826683
veh_00-w07,7,veh_00,veh_00,Challenge_D,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_D_1.csv,Pre_train_D_1.csv,Challenge_D::Pre_train_D_1.csv::481::test,spoofing,0.8034511784511784,strong_local_anomaly,1,0,1,0,spoofing,strong_campaign,83,0,100.0,100.0,1.292085598091552,0.0004209894122499,0.0005439556486027,4.983632481489133,0.05,2.050448794406845
veh_00-w08,8,veh_00,veh_00,Challenge_D,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_D_2.csv,Pre_train_D_2.csv,Challenge_D::Pre_train_D_2.csv::551::test,spoofing,0.8606902356902357,strong_local_anomaly,1,0,1,0,spoofing,strong_campaign,83,0,100.0,100.0,1.704133316608384,0.0003951535080418,0.0006733959623621,5.183856189709803,0.08,2.063140678969751
veh_00-w09,9,veh_00,veh_00,Challenge_D,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_D_2.csv,Pre_train_D_2.csv,Challenge_D::Pre_train_D_2.csv::466::test,spoofing,0.914141414141414,strong_local_anomaly,1,0,1,0,spoofing,strong_campaign,83,0,100.0,100.0,1.7026405040267103,0.0004255530810115,0.000724565614984,5.021209564654996,0.08,2.069850043216314
veh_01-w00,0,veh_01,veh_01,Challenge_S,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_S_2.csv,Pre_train_S_2.csv,Challenge_S::Pre_train_S_2.csv::478::test,spoofing,0.8762626262626263,strong_local_anomaly,1,0,1,0,spoofing,strong_campaign,83,0,100.0,100.0,0.7927140427568261,0.0003919577357744,0.0003107111940296,5.193660689624707,0.08,2.064544286625279
veh_01-w01,1,veh_01,veh_01,Challenge_D,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_D_2.csv,Pre_train_D_2.csv,Challenge_D::Pre_train_D_2.csv::524::test,spoofing,0.906986531986532,strong_local_anomaly,1,0,1,0,spoofing,strong_campaign,83,0,100.0,100.0,1.5707052574112184,0.0004194649783047,0.0006588574174284,5.012662034932263,0.08,2.054886044759961
veh_01-w02,2,veh_01,veh_01,Challenge_S,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_S_2.csv,Pre_train_S_2.csv,Challenge_S::Pre_train_S_2.csv::498::test,spoofing,0.9427609427609428,strong_local_anomaly,1,0,1,0,spoofing,strong_campaign,83,0,100.0,100.0,0.8930785956164028,0.0003972944587168,0.0003548160703155,5.168758439669419,0.08,2.0693730923901463
veh_01-w03,3,veh_01,veh_01,Challenge_S,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_S_1.csv,Pre_train_S_1.csv,Challenge_S::Pre_train_S_1.csv::552::test,spoofing,0.9343434343434344,strong_local_anomaly,1,0,1,0,spoofing,strong_campaign,83,0,100.0,100.0,1.3832185267747148,0.0004528772951376,0.0006264296482085,5.080469225440643,0.06,2.0576593668915786
