event_id,window_id,vehicle_id,vehicle_model,physical_vehicle,source_file,source_trace,source_window_uid,attack_type,anomaly_score,evidence_level,local_alert,weak_signal,is_attack,gt_campaign_id,attack_family,scenario,seed,synthetic,frame_count,message_rate,burstiness,mean_inter_arrival_time,std_inter_arrival_time,can_id_entropy,most_common_can_id_ratio,payload_entropy
veh_00-w00,0,veh_00,veh_00,Challenge_S,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_S_1.csv,Pre_train_S_1.csv,Challenge_S::Pre_train_S_1.csv::506::test,spoofing,0.5812289562289562,weak_suspicious_signal,0,1,1,0,spoofing,weak_campaign,101,0,100.0,100.0,1.334900377980753,0.0003958687637791,0.0005284466972999,5.3202109099394725,0.05,2.047071597898209
veh_00-w01,1,veh_00,veh_00,Challenge_S,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_S_2.csv,Pre_train_S_2.csv,Challenge_S::Pre_train_S_2.csv::326::test,spoofing,0.7247474747474747,weak_suspicious_signal,0,1,1,0,spoofing,weak_campaign,101,0,100.0,100.0,1.1169482631960752,0.0004050514914772,0.0004524226768587,5.058562939587208,0.09,2.050447680704771
veh_00-w02,2,veh_00,veh_00,Challenge_S,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_S_1.csv,Pre_train_S_1.csv,Challenge_S::Pre_train_S_1.csv::529::test,spoofing,0.6296296296296297,weak_suspicious_signal,0,1,1,0,spoofing,weak_campaign,101,0,100.0,100.0,1.2925908488672733,0.0004171939811321,0.0005392624148047,5.055825290974983,0.05,2.0586094601527254
veh_00-w03,3,veh_00,veh_00,Challenge_D,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_D_1.csv,Pre_train_D_1.csv,Challenge_D::Pre_train_D_1.csv::497::test,spoofing,0.7003367003367004,weak_suspicious_signal,0,1,1,0,spoofing,weak_campaign,101,0,100.0,100.0,1.2390168039938072,0.0004357063409053,0.0005398487170052,5.119470570738102,0.05,2.056396508969897
veh_00-w04,4,veh_00,veh_00,Challenge_D,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_D_2.csv,Pre_train_D_2.csv,Challenge_D::Pre_train_D_2.csv::479::test,spoofing,0.6262626262626263,weak_suspicious_signal,0,1,1,0,spoofing,weak_campaign,101,0,100.0,100.0,1.5751277025821049,0.0003967887223368,0.0006249944837527,5.167341345168656,0.07,2.0649440102841337
veh_00-w05,5,veh_00,veh_00,Challenge_S,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_S_2.csv,Pre_train_S_2.csv,Challenge_S::Pre_train_S_2.csv::518::test,spoofing,0.617003367003367,weak_suspicious_signal,0,1,1,0,spoofing,weak_campaign,101,0,100.0,100.0,0.9446593314263908,0.0003950403194234,0.0003731794686923,5.217145845080675,0.07,2.052411625218528
veh_00-w06,6,veh_00,veh_00,Challenge_S,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_S_1.csv,Pre_train_S_1.csv,Challenge_S::Pre_train_S_1.csv::372::test,spoofing,0.6022727272727273,weak_suspicious_signal,0,1,1,0,spoofing,weak_campaign,101,0,100.0,100.0,1.2318561668362191,0.0003682122086033,0.0004535857117286,5.3002109099409145,0.05,2.055613878644956
veh_00-w07,7,veh_00,veh_00,Challenge_S,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_S_1.csv,Pre_train_S_1.csv,Challenge_S::Pre_train_S_1.csv::301::test,spoofing,0.5963804713804713,weak_suspicious_signal,0,1,1,0,spoofing,weak_campaign,101,0,100.0,100.0,1.1579524497346136,0.0004514443753945,0.0005227522783595,5.055825290974983,0.05,2.0476098006790404
veh_00-w08,8,veh_00,veh_00,Challenge_S,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_S_1.csv,Pre_train_S_1.csv,Challenge_S::Pre_train_S_1.csv::307::test,spoofing,0.7554713804713805,weak_suspicious_signal,0,1,1,0,spoofing,weak_campaign,101,0,100.0,100.0,1.2766652980930608,0.0004468903397068,0.000570530665422,5.055825290974983,0.05,2.0491171183244976
veh_00-w09,9,veh_00,veh_00,Challenge_D,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_D_2.csv,Pre_train_D_2.csv,Challenge_D::Pre_train_D_2.csv::420::test,spoofing,0.6830808080808081,weak_suspicious_signal,0,1,1,0,spoofing,weak_campaign,101,0,100.0,100.0,1.2152122620186652,0.0004023638638583,0.000488958716366,5.103856189715574,0.08,2.0619317288528136
