event_id,window_id,vehicle_id,vehicle_model,physical_vehicle,source_file,source_trace,source_window_uid,attack_type,anomaly_score,evidence_level,local_alert,weak_signal,is_attack,gt_campaign_id,attack_family,scenario,seed,synthetic,frame_count,message_rate,burstiness,mean_inter_arrival_time,std_inter_arrival_time,can_id_entropy,most_common_can_id_ratio,payload_entropy
veh_00-w00,0,veh_00,veh_00,Challenge_S,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_S_2.csv,Pre_train_S_2.csv,Challenge_S::Pre_train_S_2.csv::302::test,spoofing,0.9566498316498316,strong_local_anomaly,1,0,1,0,spoofing,strong_campaign,67,0,100.0,100.0,1.207543599718928,0.0003967453735043,0.0004790885440368,5.188758439669419,0.06,2.042426757073005
veh_00-w01,1,veh_00,veh_00,Challenge_D,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_D_2.csv,Pre_train_D_2.csv,Challenge_D::Pre_train_D_2.csv::574::test,spoofing,0.86489898989899,strong_local_anomaly,1,0,1,0,spoofing,strong_campaign,67,0,100.0,100.0,1.3082811619173018,0.0004123051961263,0.0005394124293338,5.040210909952455,0.08,2.051687699541196
veh_00-w02,2,veh_00,veh_00,Challenge_S,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_S_1.csv,Pre_train_S_1.csv,Challenge_S::Pre_train_S_1.csv::323::test,spoofing,0.9124579124579124,strong_local_anomaly,1,0,1,0,spoofing,strong_campaign,67,0,100.0,100.0,1.1216364453817238,0.0003922515445285,0.0004399647497369,5.30875843966509,0.04,2.021049517704692
veh_00-w03,3,veh_00,veh_00,Challenge_S,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_S_2.csv,Pre_train_S_2.csv,Challenge_S::Pre_train_S_2.csv::334::test,spoofing,0.8497474747474747,strong_local_anomaly,1,0,1,0,spoofing,strong_campaign,67,0,100.0,100.0,0.972961453986751,0.000404625227957,0.0003936857230742,5.067759784972649,0.08,2.048382991572589
veh_00-w04,4,veh_00,veh_00,Challenge_S,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_S_2.csv,Pre_train_S_2.csv,Challenge_S::Pre_train_S_2.csv::310::test,spoofing,0.859006734006734,strong_local_anomaly,1,0,1,0,spoofing,strong_campaign,67,0,100.0,100.0,0.8865162228791124,0.0003850628631283,0.0003413653615077,5.208758439666533,0.08,2.0485800600061146
veh_00-w05,5,veh_00,veh_00,Challenge_S,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_S_1.csv,Pre_train_S_1.csv,Challenge_S::Pre_train_S_1.csv::424::test,spoofing,0.9772727272727272,strong_local_anomaly,1,0,1,0,spoofing,strong_campaign,67,0,100.0,100.0,1.2746736496129998,0.0004223934327713,0.0005384150531968,5.019728886232058,0.05,2.0356932919333635
veh_00-w06,6,veh_00,veh_00,Challenge_S,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_S_1.csv,Pre_train_S_1.csv,Challenge_S::Pre_train_S_1.csv::378::test,spoofing,0.9023569023569024,strong_local_anomaly,1,0,1,0,spoofing,strong_campaign,67,0,100.0,100.0,1.3439851630733797,0.0004560802922104,0.0006129664898861,5.083374165995177,0.05,2.046992502193128
veh_00-w07,7,veh_00,veh_00,Challenge_D,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_D_2.csv,Pre_train_D_2.csv,Challenge_D::Pre_train_D_2.csv::547::test,spoofing,0.8232323232323232,strong_local_anomaly,1,0,1,0,spoofing,strong_campaign,67,0,100.0,100.0,1.3023335849882791,0.0003751432052766,0.0004885628977455,5.239792470142692,0.07,2.066924330674594
veh_00-w08,8,veh_00,veh_00,Challenge_S,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_S_2.csv,Pre_train_S_2.csv,Challenge_S::Pre_train_S_2.csv::398::test,spoofing,0.9398148148148148,strong_local_anomaly,1,0,1,0,spoofing,strong_campaign,67,0,100.0,100.0,1.0237181935293989,0.0003687564772788,0.0003775037384904,5.232243595122501,0.07,2.0587951804935014
veh_00-w09,9,veh_00,veh_00,Challenge_D,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_D_2.csv,Pre_train_D_2.csv,Challenge_D::Pre_train_D_2.csv::521::test,spoofing,0.9806397306397306,strong_local_anomaly,1,0,1,0,spoofing,strong_campaign,67,0,100.0,100.0,1.3049156494739882,0.0003968296629009,0.0005178305422106,5.143856189712689,0.08,2.0639168435167123
veh_01-w00,0,veh_01,veh_01,Challenge_D,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_D_2.csv,Pre_train_D_2.csv,Challenge_D::Pre_train_D_2.csv::457::test,spoofing,0.8177609427609428,strong_local_anomaly,1,0,1,0,spoofing,strong_campaign,67,0,100.0,100.0,1.4056219768141598,0.0003881117310186,0.0005455397842012,5.176307314689611,0.08,2.0636494935861696
veh_01-w01,1,veh_01,veh_01,Challenge_S,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_S_2.csv,Pre_train_S_2.csv,Challenge_S::Pre_train_S_2.csv::350::test,spoofing,0.9865319865319864,strong_local_anomaly,1,0,1,0,spoofing,strong_campaign,67,0,100.0,100.0,0.892957730783174,0.0003733731279469,0.0003334073140246,5.188758439667977,0.08,2.0485611048742225
veh_01-w02,2,veh_01,veh_01,Challenge_S,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_S_2.csv,Pre_train_S_2.csv,Challenge_S::Pre_train_S_2.csv::507::test,spoofing,0.8762626262626263,strong_local_anomaly,1,0,1,0,spoofing,strong_campaign,67,0,100.0,100.0,0.8852408266469863,0.0003951535080418,0.0003498069033522,5.161209564647785,0.08,2.0578505332090584
veh_01-w03,3,veh_01,veh_01,Challenge_S,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_S_2.csv,Pre_train_S_2.csv,Challenge_S::Pre_train_S_2.csv::389::test,spoofing,0.9276094276094276,strong_local_anomaly,1,0,1,0,spoofing,strong_campaign,67,0,100.0,100.0,1.0609071220003703,0.0003634751445115,0.0003856144303895,5.221209564644899,0.08,2.065509989128252
