event_id,window_id,vehicle_id,vehicle_model,physical_vehicle,source_file,source_trace,source_window_uid,attack_type,anomaly_score,evidence_level,local_alert,weak_signal,is_attack,gt_campaign_id,attack_family,scenario,seed,synthetic,frame_count,message_rate,burstiness,mean_inter_arrival_time,std_inter_arrival_time,can_id_entropy,most_common_can_id_ratio,payload_entropy
veh_00-w00,0,veh_00,veh_00,Challenge_S,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_S_1.csv,Pre_train_S_1.csv,Challenge_S::Pre_train_S_1.csv::183::test,flooding,1.0,strong_local_anomaly,1,0,1,0,independent_0_flooding,unrelated_incidents,11,0,100.0,100.0,0.4619382239140933,0.0002805054789841,0.0001295766646983,4.072096688946824,0.36,2.0422521291637827
veh_00-w01,1,veh_00,veh_00,Challenge_D,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_D_1.csv,Pre_train_D_1.csv,Challenge_D::Pre_train_D_1.csv::208::test,flooding,1.0,strong_local_anomaly,1,0,1,0,independent_0_flooding,unrelated_incidents,11,0,100.0,100.0,0.3633564107772876,0.0002656151549984,9.651333272470817e-05,4.293727823520266,0.34,2.060910449123784
veh_00-w02,2,veh_00,veh_00,OCSLab_Car,/workspace/Dataset/ocslab_classic_only/DoS_dataset/DoS_dataset.csv,DoS_dataset.csv,OCSLab_Car::DoS_dataset.csv::294::test,flooding,1.0,strong_local_anomaly,1,0,1,0,independent_0_flooding,unrelated_incidents,11,0,100.0,100.0,1.8335520146147335,0.0009661515553792,0.0017714909643407,2.906363972196249,0.55,2.01104674629949
veh_00-w03,3,veh_00,veh_00,Challenge_D,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_D_2.csv,Pre_train_D_2.csv,Challenge_D::Pre_train_D_2.csv::289::test,flooding,1.0,strong_local_anomaly,1,0,1,0,independent_0_flooding,unrelated_incidents,11,0,100.0,100.0,0.4800437141897617,0.0002901698603774,0.0001392946975652,3.951508359337303,0.38,2.0526934810577684
veh_00-w04,4,veh_00,veh_00,Challenge_D,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_D_2.csv,Pre_train_D_2.csv,Challenge_D::Pre_train_D_2.csv::252::test,flooding,1.0,strong_local_anomaly,1,0,1,0,independent_0_flooding,unrelated_incidents,11,0,100.0,100.0,0.4168174343655825,0.0002784247350211,0.0001160527005328,4.249841064044898,0.36,2.0608010177346543
veh_00-w05,5,veh_00,veh_00,Challenge_D,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_D_2.csv,Pre_train_D_2.csv,Challenge_D::Pre_train_D_2.csv::186::test,flooding,1.0,strong_local_anomaly,1,0,1,0,independent_0_flooding,unrelated_incidents,11,0,100.0,100.0,0.4349498881443071,0.0002741934073091,0.0001192608267889,4.044547813926632,0.36,2.0630338885625568
veh_00-w06,6,veh_00,veh_00,Challenge_S,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_S_1.csv,Pre_train_S_1.csv,Challenge_S::Pre_train_S_1.csv::179::test,flooding,1.0,strong_local_anomaly,1,0,1,0,independent_0_flooding,unrelated_incidents,11,0,100.0,100.0,0.4120517485057199,0.0002673828240596,0.0001101759722259,4.301070755048918,0.33,2.0576214851414205
veh_00-w07,7,veh_00,veh_00,OCSLab_Car,/workspace/Dataset/ocslab_classic_only/DoS_dataset/DoS_dataset.csv,DoS_dataset.csv,OCSLab_Car::DoS_dataset.csv::72::test,flooding,1.0,strong_local_anomaly,1,0,1,0,independent_0_flooding,unrelated_incidents,11,0,100.0,100.0,1.9345186756048285,0.0008073238411335,0.0015617849824524,3.008530955765133,0.51,2.0433004712143785
veh_00-w08,8,veh_00,veh_00,Challenge_S,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_S_1.csv,Pre_train_S_1.csv,Challenge_S::Pre_train_S_1.csv::124::test,flooding,1.0,strong_local_anomaly,1,0,1,0,independent_0_flooding,unrelated_incidents,11,0,100.0,100.0,0.4662679487898177,0.0002825765898733,0.0001317568732042,4.133118383577145,0.35,2.040662810757916
veh_00-w09,9,veh_00,veh_00,OCSLab_Car,/workspace/Dataset/ocslab_classic_only/DoS_dataset/DoS_dataset.csv,DoS_dataset.csv,OCSLab_Car::DoS_dataset.csv::703::test,flooding,1.0,strong_local_anomaly,1,0,1,0,independent_0_flooding,unrelated_incidents,11,0,100.0,100.0,1.7271413036818417,0.00103292079887,0.0017840019023018,2.5135114474967364,0.62,2.0638225828341628
veh_01-w00,0,veh_01,veh_01,OCSLab_Car,/workspace/Dataset/ocslab_classic_only/RPM_dataset/RPM_dataset.csv,RPM_dataset.csv,OCSLab_Car::RPM_dataset.csv::63::test,malfunction_rpm,1.0,strong_local_anomaly,1,0,1,1,independent_1_malfunction_rpm,unrelated_incidents,11,0,100.0,100.0,0.6889721590014234,0.0003848702016502,0.0002651655427384,3.7584116337242657,0.35,1.917202344183204
veh_01-w01,1,veh_01,veh_01,OCSLab_Car,/workspace/Dataset/ocslab_classic_only/RPM_dataset/RPM_dataset.csv,RPM_dataset.csv,OCSLab_Car::RPM_dataset.csv::729::test,malfunction_rpm,1.0,strong_local_anomaly,1,0,1,1,independent_1_malfunction_rpm,unrelated_incidents,11,0,100.0,100.0,0.7981882144367634,0.0003790999903823,0.0003025939426044,3.658614069350657,0.37,1.9343007908097167
veh_01-w02,2,veh_01,veh_01,OCSLab_Car,/workspace/Dataset/ocslab_classic_only/RPM_dataset/RPM_dataset.csv,RPM_dataset.csv,OCSLab_Car::RPM_dataset.csv::203::test,malfunction_rpm,1.0,strong_local_anomaly,1,0,1,1,independent_1_malfunction_rpm,unrelated_incidents,11,0,100.0,100.0,0.8221689575023672,0.0003803113494256,0.0003126810078525,3.6324876891401,0.36,1.9286531991487577
veh_01-w03,3,veh_01,veh_01,OCSLab_Car,/workspace/Dataset/ocslab_classic_only/RPM_dataset/RPM_dataset.csv,RPM_dataset.csv,OCSLab_Car::RPM_dataset.csv::347::test,malfunction_rpm,0.9963459196102314,strong_local_anomaly,1,0,1,1,independent_1_malfunction_rpm,unrelated_incidents,11,0,100.0,100.0,1.611429668394801,0.0004826362686927,0.0007777360138445,4.13660023746984,0.2,1.999541359201351
veh_01-w04,4,veh_01,veh_01,OCSLab_Car,/workspace/Dataset/ocslab_classic_only/RPM_dataset/RPM_dataset.csv,RPM_dataset.csv,OCSLab_Car::RPM_dataset.csv::240::test,malfunction_rpm,1.0,strong_local_anomaly,1,0,1,1,independent_1_malfunction_rpm,unrelated_incidents,11,0,100.0,100.0,0.8019187839953275,0.0003799091685901,0.0003046571004233,3.598614069354986,0.37,1.918092193482608
veh_01-w05,5,veh_01,veh_01,OCSLab_Car,/workspace/Dataset/ocslab_classic_only/RPM_dataset/RPM_dataset.csv,RPM_dataset.csv,OCSLab_Car::RPM_dataset.csv::251::test,malfunction_rpm,1.0,strong_local_anomaly,1,0,1,1,independent_1_malfunction_rpm,unrelated_incidents,11,0,100.0,100.0,0.8156764106626871,0.0003826762690688,0.0003121408212762,3.6324876891401,0.36,1.928554179515353
veh_01-w06,6,veh_01,veh_01,OCSLab_Car,/workspace/Dataset/ocslab_classic_only/RPM_dataset/RPM_dataset.csv,RPM_dataset.csv,OCSLab_Car::RPM_dataset.csv::756::test,malfunction_rpm,1.0,strong_local_anomaly,1,0,1,1,independent_1_malfunction_rpm,unrelated_incidents,11,0,100.0,100.0,1.5315394557341706,0.0005400084485911,0.0008270457769865,3.689991520230026,0.34,1.959392169376712
veh_01-w07,7,veh_01,veh_01,OCSLab_Car,/workspace/Dataset/ocslab_classic_only/RPM_dataset/RPM_dataset.csv,RPM_dataset.csv,OCSLab_Car::RPM_dataset.csv::439::test,malfunction_rpm,1.0,strong_local_anomaly,1,0,1,1,independent_1_malfunction_rpm,unrelated_incidents,11,0,100.0,100.0,0.800061930411822,0.0003726169316455,0.0002981174216984,3.598614069354986,0.37,1.934566906306595
veh_01-w08,8,veh_01,veh_01,OCSLab_Car,/workspace/Dataset/ocslab_classic_only/RPM_dataset/RPM_dataset.csv,RPM_dataset.csv,OCSLab_Car::RPM_dataset.csv::490::test,malfunction_rpm,1.0,strong_local_anomaly,1,0,1,1,independent_1_malfunction_rpm,unrelated_incidents,11,0,100.0,100.0,1.4351435514869588,0.0004679000738895,0.0006715052089263,3.555802954784767,0.38,1.9261478023097265
