event_id,window_id,vehicle_id,vehicle_model,physical_vehicle,source_file,source_trace,source_window_uid,attack_type,anomaly_score,evidence_level,local_alert,weak_signal,is_attack,gt_campaign_id,attack_family,scenario,seed,synthetic,frame_count,message_rate,burstiness,mean_inter_arrival_time,std_inter_arrival_time,can_id_entropy,most_common_can_id_ratio,payload_entropy
veh_00-w00,0,veh_00,veh_00,Challenge_D,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_D_2.csv,Pre_train_D_2.csv,Challenge_D::Pre_train_D_2.csv::296::test,flooding,1.0,strong_local_anomaly,1,0,1,0,independent_0_flooding,unrelated_incidents,67,0,100.0,100.0,0.3506784334864318,0.000262282111428,9.197703064551854e-05,4.298630073475555,0.34,2.056563450567912
veh_00-w01,1,veh_00,veh_00,Challenge_S,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_S_2.csv,Pre_train_S_2.csv,Challenge_S::Pre_train_S_2.csv::50::test,flooding,1.0,strong_local_anomaly,1,0,1,0,independent_0_flooding,unrelated_incidents,67,0,100.0,100.0,0.3903959537185103,0.0002733649629535,0.0001067209658214,3.742622470010502,0.43,2.048193903527741
veh_00-w02,2,veh_00,veh_00,OCSLab_Car,/workspace/Dataset/ocslab_classic_only/DoS_dataset/DoS_dataset.csv,DoS_dataset.csv,OCSLab_Car::DoS_dataset.csv::93::test,flooding,1.0,strong_local_anomaly,1,0,1,0,independent_0_flooding,unrelated_incidents,67,0,100.0,100.0,1.696692244292547,0.0011368086843779,0.0019288161747207,2.51660938571071,0.59,2.033630619956204
veh_00-w03,3,veh_00,veh_00,Challenge_D,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_D_1.csv,Pre_train_D_1.csv,Challenge_D::Pre_train_D_1.csv::213::test,flooding,1.0,strong_local_anomaly,1,0,1,0,independent_0_flooding,unrelated_incidents,67,0,100.0,100.0,0.4135795619439784,0.0002772326421256,0.0001146581682664,4.185569508552625,0.35,2.0613743567067457
veh_00-w04,4,veh_00,veh_00,OCSLab_Car,/workspace/Dataset/ocslab_classic_only/DoS_dataset/DoS_dataset.csv,DoS_dataset.csv,OCSLab_Car::DoS_dataset.csv::661::test,flooding,1.0,strong_local_anomaly,1,0,1,0,independent_0_flooding,unrelated_incidents,67,0,100.0,100.0,1.3057424982816055,0.0018157694074842,0.0023709285881743,2.5668797072322023,0.6,1.998824911957464
veh_00-w05,5,veh_00,veh_00,Challenge_S,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_S_1.csv,Pre_train_S_1.csv,Challenge_S::Pre_train_S_1.csv::44::test,flooding,1.0,strong_local_anomaly,1,0,1,0,independent_0_flooding,unrelated_incidents,67,0,100.0,100.0,0.4740573001649231,0.0002853629564998,0.0001352788667826,4.03209668894971,0.36,2.041154869393292
veh_00-w06,6,veh_00,veh_00,Challenge_S,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_S_2.csv,Pre_train_S_2.csv,Challenge_S::Pre_train_S_2.csv::137::test,flooding,1.0,strong_local_anomaly,1,0,1,0,independent_0_flooding,unrelated_incidents,67,0,100.0,100.0,0.4519466477278406,0.0002806981404622,0.0001268610355519,4.188434573394787,0.34,2.054578724077547
veh_00-w07,7,veh_00,veh_00,OCSLab_Car,/workspace/Dataset/ocslab_classic_only/DoS_dataset/DoS_dataset.csv,DoS_dataset.csv,OCSLab_Car::DoS_dataset.csv::461::test,flooding,1.0,strong_local_anomaly,1,0,1,0,independent_0_flooding,unrelated_incidents,67,0,100.0,100.0,1.5769179682163272,0.0015911213075271,0.0025090693563694,2.681800248798145,0.56,2.0421123336681077
veh_00-w08,8,veh_00,veh_00,Challenge_D,/workspace/Dataset/ocslab/0_Preliminary/0_Training/Pre_train_D_2.csv,Pre_train_D_2.csv,Challenge_D::Pre_train_D_2.csv::222::test,flooding,1.0,strong_local_anomaly,1,0,1,0,independent_0_flooding,unrelated_incidents,67,0,100.0,100.0,0.3558858661204725,0.0002618991967403,9.32065783540626e-05,4.255983448412093,0.34,2.0700500245035376
veh_00-w09,9,veh_00,veh_00,OCSLab_Car,/workspace/Dataset/ocslab_classic_only/DoS_dataset/DoS_dataset.csv,DoS_dataset.csv,OCSLab_Car::DoS_dataset.csv::453::test,flooding,1.0,strong_local_anomaly,1,0,1,0,independent_0_flooding,unrelated_incidents,67,0,100.0,100.0,1.1595603865153854,0.0023905941934296,0.0027720394864951,2.6429012905358453,0.59,2.0239266263596454
