window_id,vehicle_id,manufacturer,dataset_set,subset_name,attack_type,label,source_file,frame_count,unique_can_id_count,can_id_entropy,most_common_can_id_ratio,id_transition_rate,id_repetition_rate,mean_inter_arrival_time,std_inter_arrival_time,min_inter_arrival_time,max_inter_arrival_time,message_rate,mean_dlc,std_dlc,dlc_mode_ratio,byte_mean_0,byte_mean_1,byte_mean_2,byte_mean_3,byte_mean_4,byte_mean_5,byte_mean_6,byte_mean_7,byte_std_0,byte_std_1,byte_std_2,byte_std_3,byte_std_4,byte_std_5,byte_std_6,byte_std_7,payload_change_rate,payload_static_ratio,anomaly_score,weak_threshold,strong_threshold,weak_prediction,strong_prediction
34,chevrolet_impala,Chevrolet,set_01,test_01_known_vehicle_known_attack,dos,1,dos-3.csv,100.0,21.0,2.6096255325435247,0.45,0.5,0.5,0.0011987411563639595,0.0006500000000000001,1e-06,0.01,800.0,8.0,0.1,1.0,11.010987748176175,11.925000549347168,13.022400482757948,13.97775507735629,15.017499267885212,16.022970299677105,16.994138892755956,18.015840056105695,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,0.3,0.7,0.7993196484733349,0.3,0.7,1,1
36,chevrolet_impala,Chevrolet,set_01,test_01_known_vehicle_known_attack,dos,1,dos-5.csv,100.0,21.0,2.602566544207134,0.45,0.5,0.5,0.0012061436371946005,0.0006500000000000001,1e-06,0.01,800.0,8.0,0.1,1.0,10.936653328624631,11.970265835878696,12.995256689829287,14.08003747300738,14.881991071468693,16.021955582405397,16.97299770706933,18.021568867142157,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,0.3,0.7,0.7754010546859901,0.3,0.7,1,1
41,chevrolet_impala,Chevrolet,set_01,test_01_known_vehicle_known_attack,dos,1,dos-10.csv,100.0,21.0,2.584836405620339,0.45,0.5,0.5,0.0011965224225981043,0.0006500000000000001,1e-06,0.01,800.0,8.0,0.1,1.0,11.046810657572,11.914235511392848,12.97818798355244,14.00733958678239,15.052411967292397,16.067466527637027,16.977137352208167,17.96298465617121,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,0.3,0.7,0.8225199830556295,0.3,0.7,1,1
37,chevrolet_impala,Chevrolet,set_01,test_01_known_vehicle_known_attack,dos,1,dos-6.csv,100.0,21.0,2.603645510635694,0.45,0.5,0.5,0.0012156463804068656,0.0006500000000000001,1e-06,0.01,800.0,8.0,0.1,1.0,11.017709825172854,12.02166999712389,13.018642894421744,13.962484323974842,15.027150892593045,15.98958267186345,16.95941431779207,17.99807260368942,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,0.3,0.7,0.7886355763276035,0.3,0.7,1,1
52,chevrolet_impala,Chevrolet,set_01,test_01_known_vehicle_known_attack,fuzzing,1,fuzzing-21.csv,100.0,22.0,2.6840040125607736,0.5,0.5,0.5,0.0013914073400768292,0.0008,1e-06,0.01,800.0,8.0,0.1,1.0,12.008161305721138,13.953566923854432,15.93291627788285,17.939609007280282,19.95409180383874,21.991076255458783,23.94886870920042,26.01174494192505,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,0.3,0.7,0.884811207133294,0.3,0.7,1,1
45,chevrolet_impala,Chevrolet,set_01,test_01_known_vehicle_known_attack,dos,1,dos-14.csv,100.0,21.0,2.5989425204577024,0.45,0.5,0.5,0.0011902810339040268,0.0006500000000000001,1e-06,0.01,800.0,8.0,0.1,1.0,11.015962982026641,11.941392942458265,13.052513795433628,13.963058483906568,15.017817874757968,15.97030100282838,16.983854734392093,18.059588002232466,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,0.3,0.7,0.8107639223114942,0.3,0.7,1,1
51,chevrolet_impala,Chevrolet,set_01,test_01_known_vehicle_known_attack,fuzzing,1,fuzzing-20.csv,100.0,22.0,2.7107952469017564,0.5,0.5,0.5,0.0013962735400355692,0.0008,1e-06,0.01,800.0,8.0,0.1,1.0,12.016911949508764,14.066263946205828,15.981621459981657,17.969472384953384,19.999531436333733,22.029918958940115,24.024120450791738,26.007792888660532,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,0.3,0.7,0.8278210067670186,0.3,0.7,1,1
40,chevrolet_impala,Chevrolet,set_01,test_01_known_vehicle_known_attack,dos,1,dos-9.csv,100.0,21.0,2.6216309668848425,0.45,0.5,0.5,0.0011851862425570892,0.0006500000000000001,1e-06,0.01,800.0,8.0,0.1,1.0,11.090992485938894,11.96561052878859,12.975295469041761,13.991055638953114,14.927736138966733,16.06495636072191,17.024634681421865,17.962427289909343,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,0.3,0.7,0.7861461422689152,0.3,0.7,1,1
46,chevrolet_impala,Chevrolet,set_01,test_01_known_vehicle_known_attack,fuzzing,1,fuzzing-15.csv,100.0,22.0,2.696049679088043,0.5,0.5,0.5,0.0013874849198544262,0.0008,1e-06,0.01,800.0,8.0,0.1,1.0,12.057997563695054,14.036640558464345,15.98367322130252,18.012165551108723,19.94852112240175,21.949257755739865,23.958690614576106,26.01767136089875,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,0.3,0.7,0.8147922947049231,0.3,0.7,1,1
35,chevrolet_impala,Chevrolet,set_01,test_01_known_vehicle_known_attack,dos,1,dos-4.csv,100.0,21.0,2.607591995011285,0.45,0.5,0.5,0.0012050174294844596,0.0006500000000000001,1e-06,0.01,800.0,8.0,0.1,1.0,10.97263918154814,11.97060490594487,13.087186938899531,13.994920225234193,15.049590388128275,16.019669286514187,16.971794375475195,17.962551310152282,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,0.3,0.7,0.806006284474717,0.3,0.7,1,1
