event_id,vehicle_id,vehicle_token,vehicle_model,manufacturer,attack_type,label,anomaly_score,weak_prediction,strong_prediction,dataset_set,subset_name,frame_count,unique_can_id_count,can_id_entropy,most_common_can_id_ratio,id_transition_rate,id_repetition_rate,mean_inter_arrival_time,std_inter_arrival_time,min_inter_arrival_time,max_inter_arrival_time,message_rate,mean_dlc,std_dlc,dlc_mode_ratio,byte_mean_0,byte_mean_1,byte_mean_2,byte_mean_3,byte_mean_4,byte_mean_5,byte_mean_6,byte_mean_7,byte_std_0,byte_std_1,byte_std_2,byte_std_3,byte_std_4,byte_std_5,byte_std_6,byte_std_7,payload_change_rate,payload_static_ratio,local_alert,weak_signal,burstiness,payload_entropy,cluster_id,in_qualifying_campaign,is_noise
EVT-CHE-00000034,chevrolet_impala,chevrolet_impala,chevrolet_impala,Chevrolet,dos,1,12.326702497057502,1,1,set_01,test_01_known_vehicle_known_attack,0.0,21.0,10.497199916590226,0.04999999994999993,0.5,0.5,21.00742659708556,0.00014999999984999983,1e-06,0.01,0.0,8.0,0.1,1.0,11.010987748176175,11.925000549347168,13.022400482757948,13.97775507735629,15.017499267885212,16.022970299677105,16.994138892755956,18.015840056105695,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,0.3,0.7,1,1,9.09345812888734,-1963.5008816100087,0,False,False
EVT-CHE-00000036,chevrolet_impala,chevrolet_impala,chevrolet_impala,Chevrolet,dos,1,11.838754724665153,1,1,set_01,test_01_known_vehicle_known_attack,0.0,21.0,9.828613990643262,0.04999999994999993,0.5,0.5,21.793678510497745,0.00014999999984999983,1e-06,0.01,0.0,8.0,0.1,1.0,10.936653328624631,11.970265835878696,12.995256689829287,14.08003747300738,14.881991071468693,16.021955582405397,16.97299770706933,18.021568867142157,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,0.3,0.7,1,1,8.384255435011768,-1972.1234427716408,0,False,False
EVT-CHE-00000041,chevrolet_impala,chevrolet_impala,chevrolet_impala,Chevrolet,dos,1,12.799997527644853,1,1,set_01,test_01_known_vehicle_known_attack,0.0,21.0,8.149319372304019,0.04999999994999993,0.5,0.5,20.771764565846663,0.00014999999984999983,1e-06,0.01,0.0,8.0,0.1,1.0,11.046810657572,11.914235511392848,12.97818798355244,14.00733958678239,15.052411967292397,16.067466527637027,16.977137352208167,17.96298465617121,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,0.3,0.7,1,1,9.307735575972064,-1946.8551225593774,0,False,False
EVT-CHE-00000037,chevrolet_impala,chevrolet_impala,chevrolet_impala,Chevrolet,dos,1,12.108743646719608,1,1,set_01,test_01_known_vehicle_known_attack,0.0,21.0,9.930807355234272,0.04999999994999993,0.5,0.5,22.803009058492037,0.00014999999984999983,1e-06,0.01,0.0,8.0,0.1,1.0,11.017709825172854,12.02166999712389,13.018642894421744,13.962484323974842,15.027150892593045,15.98958267186345,16.95941431779207,17.99807260368942,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,0.3,0.7,1,1,7.486495460955618,-1921.1549620133444,0,False,False
EVT-CHE-00000052,chevrolet_impala,chevrolet_impala,chevrolet_impala,Chevrolet,fuzzing,1,14.07076052895352,1,1,set_01,test_01_known_vehicle_known_attack,0.0,22.0,17.541892805017103,0.09999999989999991,0.5,0.5,41.47139794126394,0.00029999999969999977,1e-06,0.01,0.0,8.0,0.1,1.0,12.008161305721138,13.953566923854432,15.93291627788285,17.939609007280282,19.95409180383874,21.991076255458783,23.94886870920042,26.01174494192505,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,0.3,0.7,1,1,16.06685773485551,-4597.597894809294,1,False,False
EVT-CHE-00000045,chevrolet_impala,chevrolet_impala,chevrolet_impala,Chevrolet,dos,1,12.560169730776419,1,1,set_01,test_01_known_vehicle_known_attack,0.0,21.0,9.485367740798006,0.04999999994999993,0.5,0.5,20.108837647784966,0.00014999999984999983,1e-06,0.01,0.0,8.0,0.1,1.0,11.015962982026641,11.941392942458265,13.052513795433628,13.963058483906568,15.017817874757968,15.97030100282838,16.983854734392093,18.059588002232466,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,0.3,0.7,1,1,9.914791079544571,-1957.2575277914716,0,False,False
EVT-CHE-00000051,chevrolet_impala,chevrolet_impala,chevrolet_impala,Chevrolet,fuzzing,1,12.908140286135112,1,1,set_01,test_01_known_vehicle_known_attack,0.0,22.0,20.07940120785527,0.09999999989999991,0.5,0.5,41.988259668587624,0.00029999999969999977,1e-06,0.01,0.0,8.0,0.1,1.0,12.016911949508764,14.066263946205828,15.981621459981657,17.969472384953384,19.999531436333733,22.029918958940115,24.024120450791738,26.007792888660532,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,0.3,0.7,1,1,15.639826724819029,-4562.388712564381,1,False,False
EVT-CHE-00000040,chevrolet_impala,chevrolet_impala,chevrolet_impala,Chevrolet,dos,1,12.057958311500725,1,1,set_01,test_01_known_vehicle_known_attack,0.0,21.0,11.63428416336623,0.04999999994999993,0.5,0.5,19.567696166082722,0.00014999999984999983,1e-06,0.01,0.0,8.0,0.1,1.0,11.090992485938894,11.96561052878859,12.975295469041761,13.991055638953114,14.927736138966733,16.06495636072191,17.024634681421865,17.962427289909343,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,0.3,0.7,1,1,10.415064938313126,-1922.9574688508696,0,False,False
EVT-CHE-00000046,chevrolet_impala,chevrolet_impala,chevrolet_impala,Chevrolet,fuzzing,1,12.64234995229013,1,1,set_01,test_01_known_vehicle_known_attack,0.0,22.0,18.68278760820934,0.09999999989999991,0.5,0.5,41.05477944867623,0.00029999999969999977,1e-06,0.01,0.0,8.0,0.1,1.0,12.057997563695054,14.036640558464345,15.98367322130252,18.012165551108723,19.94852112240175,21.949257755739865,23.958690614576106,26.01767136089875,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,0.3,0.7,1,1,16.41324811044867,-4526.676673679013,1,False,False
EVT-CHE-00000035,chevrolet_impala,chevrolet_impala,chevrolet_impala,Chevrolet,dos,1,12.463112236303928,1,1,set_01,test_01_known_vehicle_known_attack,0.0,21.0,10.304595182150978,0.04999999994999993,0.5,0.5,21.67405875230363,0.00014999999984999983,1e-06,0.01,0.0,8.0,0.1,1.0,10.97263918154814,11.97060490594487,13.087186938899531,13.994920225234193,15.049590388128275,16.019669286514187,16.971794375475195,17.962551310152282,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,0.3,0.7,1,1,8.49159100598491,-1936.3699618265432,0,False,False
EVT-CHE-00000042,chevrolet_impala,chevrolet_impala,chevrolet_impala,Chevrolet,dos,1,14.777840556885126,1,1,set_01,test_01_known_vehicle_known_attack,0.0,21.0,9.241472384535182,0.04999999994999993,0.5,0.5,20.811848240200316,0.00014999999984999983,1e-06,0.01,0.0,8.0,0.1,1.0,11.054009183947151,12.084486893516763,13.013293378556716,13.990389261263447,15.028563098248814,15.905624208528533,16.99908754683245,17.946971157727273,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,0.3,0.7,1,1,9.271233127967276,-1874.564080192588,0,False,False
EVT-CHE-00000031,chevrolet_impala,chevrolet_impala,chevrolet_impala,Chevrolet,dos,1,13.641190807992109,1,1,set_01,test_01_known_vehicle_known_attack,0.0,21.0,9.421420998603464,0.04999999994999993,0.5,0.5,23.193940265526916,0.00014999999984999983,1e-06,0.01,0.0,8.0,0.1,1.0,11.046561778180946,12.044520144622963,13.009328553001328,13.997985117334624,15.017008996443726,16.064763989570938,17.02671948849364,17.98244337170812,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,0.3,0.7,1,1,7.142536981707469,-1920.44452223327,0,False,False
EVT-CHE-00000049,chevrolet_impala,chevrolet_impala,chevrolet_impala,Chevrolet,fuzzing,1,12.93024644845106,1,1,set_01,test_01_known_vehicle_known_attack,0.0,22.0,18.171613397567,0.09999999989999991,0.5,0.5,43.57653112534321,0.00029999999969999977,1e-06,0.01,0.0,8.0,0.1,1.0,12.009224215646563,13.998776109788741,16.024376786605174,17.952419048108588,19.95458246358664,21.95592690049836,24.024881047448318,26.017079818955075,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,0.3,0.7,1,1,14.34602655925977,-4574.912364154394,1,False,False
EVT-CHE-00000050,chevrolet_impala,chevrolet_impala,chevrolet_impala,Chevrolet,fuzzing,1,12.12437127277524,1,1,set_01,test_01_known_vehicle_known_attack,0.0,22.0,20.078319977276326,0.09999999989999991,0.5,0.5,40.94241194877726,0.00029999999969999977,1e-06,0.01,0.0,8.0,0.1,1.0,11.971975280687971,14.007376904693635,15.932562844641097,17.97339123858335,20.050701445145187,22.05513220647688,24.053835344620687,26.00215088430546,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,0.3,0.7,1,1,16.50700976789387,-4623.349794097248,1,False,False
EVT-CHE-00000039,chevrolet_impala,chevrolet_impala,chevrolet_impala,Chevrolet,dos,1,13.1037833322158,1,1,set_01,test_01_known_vehicle_known_attack,0.0,21.0,9.691514209952047,0.04999999994999993,0.5,0.5,19.566137572221376,0.00014999999984999983,1e-06,0.01,0.0,8.0,0.1,1.0,10.998045860114148,11.929194789689939,13.008293291703117,13.939809018289422,14.936803193589288,16.005928972696086,16.996089283709566,17.91691191501052,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,0.3,0.7,1,1,10.416512037276215,-1941.395698252956,0,False,False
EVT-CHE-00000033,chevrolet_impala,chevrolet_impala,chevrolet_impala,Chevrolet,dos,1,12.368750549210013,1,1,set_01,test_01_known_vehicle_known_attack,0.0,21.0,9.937452891908393,0.04999999994999993,0.5,0.5,18.512572781723925,0.00014999999984999983,1e-06,0.01,0.0,8.0,0.1,1.0,10.98834920401947,12.026609456288362,13.080484341589411,14.092014744080874,15.071291912286014,15.941919524072524,16.89011643164564,18.028523478735348,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,0.3,0.7,1,1,11.402977725901014,-1904.7756089482662,0,False,False
EVT-CHE-00000038,chevrolet_impala,chevrolet_impala,chevrolet_impala,Chevrolet,dos,1,13.307243088998254,1,1,set_01,test_01_known_vehicle_known_attack,0.0,21.0,10.29917781266535,0.04999999994999993,0.5,0.5,21.09563270071867,0.00014999999984999983,1e-06,0.01,0.0,8.0,0.1,1.0,10.97352789712529,12.072798578786083,13.049419388133996,14.063486471896717,15.030383368100729,15.994515050278267,16.979045329805086,17.986033000247392,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,0.3,0.7,1,1,9.013459940986777,-1914.616412574115,0,False,False
EVT-CHE-00000032,chevrolet_impala,chevrolet_impala,chevrolet_impala,Chevrolet,dos,1,12.787337188952682,1,1,set_01,test_01_known_vehicle_known_attack,0.0,21.0,9.767481654839866,0.04999999994999993,0.5,0.5,21.058695665464764,0.00014999999984999983,1e-06,0.01,0.0,8.0,0.1,1.0,10.960431158066898,11.971700386176693,12.968197661013653,13.860382142012305,15.050842310019908,16.02832387847139,16.989286470421046,18.05229918692046,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,0.3,0.7,1,1,9.046946359807682,-1998.0995368363695,0,False,False
EVT-CHE-00000043,chevrolet_impala,chevrolet_impala,chevrolet_impala,Chevrolet,dos,1,13.295053609797126,1,1,set_01,test_01_known_vehicle_known_attack,0.0,21.0,10.267657075982967,0.04999999994999993,0.5,0.5,21.29128972331423,0.00014999999984999983,1e-06,0.01,0.0,8.0,0.1,1.0,10.990281768537194,11.874252197972108,13.03564022621425,14.0814684474072,14.963559005145918,16.034170225544365,17.036127157827988,17.922593616693106,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,0.3,0.7,1,1,8.836404291287081,-1960.2399509703423,0,False,False
EVT-CHE-00000044,chevrolet_impala,chevrolet_impala,chevrolet_impala,Chevrolet,dos,1,10.218101620518425,1,0,set_01,test_01_known_vehicle_known_attack,0.0,21.0,10.868695077973205,0.04999999994999993,0.5,0.5,21.38381359264275,0.00014999999984999983,1e-06,0.01,0.0,8.0,0.1,1.0,10.996840900264731,12.039398174519699,12.92296230123127,14.004664035142968,15.052717097860752,15.937878233424826,17.049628560457663,17.97908851705316,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,0.3,0.7,0,1,8.75286573656258,-1945.0976276292054,0,False,False
EVT-CHE-00000048,chevrolet_impala,chevrolet_impala,chevrolet_impala,Chevrolet,fuzzing,1,11.868759478172574,1,1,set_01,test_01_known_vehicle_known_attack,0.0,22.0,20.40733975515422,0.09999999989999991,0.5,0.5,41.554239533199144,0.00029999999969999977,1e-06,0.01,0.0,8.0,0.1,1.0,11.991765107501154,13.931122865045667,16.030011115991947,18.063692568659825,20.05355234643094,22.04166874861311,23.922142836502136,25.960891597286086,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,0.3,0.7,1,1,15.998213144273567,-4571.259868775294,1,False,False
EVT-CHE-00000047,chevrolet_impala,chevrolet_impala,chevrolet_impala,Chevrolet,fuzzing,1,11.062838261817365,1,1,set_01,test_01_known_vehicle_known_attack,0.0,22.0,18.35103163622342,0.09999999989999991,0.5,0.5,43.16768901897389,0.00029999999969999977,1e-06,0.01,0.0,8.0,0.1,1.0,12.039234677045089,14.008645408214743,16.051919428387766,17.985631877469615,19.994348943235906,22.02364293374633,23.99829779953612,26.039694959922556,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,0.3,0.7,1,1,14.676440162707417,-4558.065511118418,1,False,False
EVT-SUB-00000239,subaru_forester,subaru_forester,subaru_forester,Subaru,benign,0,2.140806905914094,1,0,set_04,test_01_known_vehicle_known_attack,0.0,20.0,-0.11012612413468316,-5.551115117574667e-17,0.5,0.5,-0.3580417915503423,-2.1684043428026043e-19,1e-06,0.01,0.0,8.0,0.1,1.0,10.006469108638754,10.001651348337758,9.88391313660926,9.958887733194196,9.990804179033411,10.04010105572436,10.071027262672942,9.956040699579678,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3,0.7,0,1,0.3503091097719275,-0.54286307494993,-1,False,True
