event_id,window_id,vehicle_id,vehicle_model,source_file,attack_type,anomaly_score,evidence_level,local_alert,weak_signal,is_attack,gt_campaign_id,attack_family,frame_count,message_rate,burstiness,mean_inter_arrival_time,std_inter_arrival_time,can_id_entropy,most_common_can_id_ratio,payload_entropy,scenario,seed
veh_00-w00,0,veh_00,veh_00,synthetic/veh_00.csv,coordinated_dos,0.9007031032715277,strong_local_anomaly,1,0,1,0,coordinated_dos,100.0,2.5407338403861957,0.7785018856577488,-0.010937986639243792,0.007225676868780399,1.9880895405657537,0.5348438433406781,4.5171473137432665,strong_campaign,37
veh_00-w01,1,veh_00,veh_00,synthetic/veh_00.csv,coordinated_dos,0.9133082660829679,strong_local_anomaly,1,0,1,0,coordinated_dos,100.0,2.516451211807808,0.737598716472715,0.018444667282140118,-0.008457946239162984,1.988998614842076,0.5683769320751776,4.4886318196638735,strong_campaign,37
veh_00-w02,2,veh_00,veh_00,synthetic/veh_00.csv,coordinated_dos,0.9116940287870359,strong_local_anomaly,1,0,1,0,coordinated_dos,100.0,2.488907259177079,0.7717593960847782,0.008229856517627386,0.019498807846717037,2.010635192610553,0.5628869765636562,4.486410651534619,strong_campaign,37
veh_00-w03,3,veh_00,veh_00,synthetic/veh_00.csv,coordinated_dos,0.9220995459528997,strong_local_anomaly,1,0,1,0,coordinated_dos,100.0,2.484251642792804,0.7432085148856017,-0.004667820116047258,-0.010571688637533947,2.0014757428475303,0.5595098239559204,4.4961350375216815,strong_campaign,37
veh_00-w04,4,veh_00,veh_00,synthetic/veh_00.csv,coordinated_dos,0.8782486083169669,strong_local_anomaly,1,0,1,0,coordinated_dos,100.0,2.469629338178278,0.7635499695528619,-0.005187182750898365,0.022101735632559537,2.0220017686808713,0.5857066625756479,4.50107326351175,strong_campaign,37
veh_00-w05,5,veh_00,veh_00,synthetic/veh_00.csv,coordinated_dos,0.9045883121246734,strong_local_anomaly,1,0,1,0,coordinated_dos,100.0,2.5034601525276448,0.7466584281999609,0.011064111082070349,0.009264527685129103,2.0159480595702353,0.526776009968054,4.513222750635397,strong_campaign,37
veh_00-w06,6,veh_00,veh_00,synthetic/veh_00.csv,coordinated_dos,0.8754676389268664,strong_local_anomaly,1,0,1,0,coordinated_dos,100.0,2.513000997787059,0.7472648696441923,-0.007152116621923919,0.009736494976528438,2.012786872448859,0.5458487137493383,4.532828458931545,strong_campaign,37
veh_00-w07,7,veh_00,veh_00,synthetic/veh_00.csv,coordinated_dos,0.8951567112490506,strong_local_anomaly,1,0,1,0,coordinated_dos,100.0,2.4834712940711796,0.7414820638757137,-0.013245062940870002,-0.005541847193104276,1.9961992884498778,0.5203153005396646,4.4860772606909824,strong_campaign,37
veh_00-w08,8,veh_00,veh_00,synthetic/veh_00.csv,coordinated_dos,0.8932561009632116,strong_local_anomaly,1,0,1,0,coordinated_dos,100.0,2.4753488837947577,0.7593350195407677,0.01122143505405727,0.009426972035108517,2.0119616678937655,0.5575228345189168,4.490608452489931,strong_campaign,37
veh_00-w09,9,veh_00,veh_00,synthetic/veh_00.csv,coordinated_dos,0.893674905817667,strong_local_anomaly,1,0,1,0,coordinated_dos,100.0,2.4938110946196157,0.7654632305220714,0.009601672959891932,0.010034130003121297,2.004072830185582,0.567115340852604,4.469164769537705,strong_campaign,37
veh_01-w00,0,veh_01,veh_01,synthetic/veh_01.csv,coordinated_dos,0.8999011318898782,strong_local_anomaly,1,0,1,0,coordinated_dos,100.0,2.506680659904168,0.7001265264657,0.015174524434882502,0.004437834116157302,1.9889466521792816,0.5631410516450169,4.492586815368206,strong_campaign,37
veh_01-w01,1,veh_01,veh_01,synthetic/veh_01.csv,coordinated_dos,0.8780089197652262,strong_local_anomaly,1,0,1,0,coordinated_dos,100.0,2.5085812978343025,0.7493070076116258,0.003943147264749547,-0.0075453685550169874,1.9946139095894229,0.5428457281608485,4.503093829792585,strong_campaign,37
veh_01-w02,2,veh_01,veh_01,synthetic/veh_01.csv,coordinated_dos,0.903773999429976,strong_local_anomaly,1,0,1,0,coordinated_dos,100.0,2.497448273667252,0.768060904638804,0.02267585032002367,-0.012549793182879762,2.0057072591992036,0.570256825529508,4.500496355290781,strong_campaign,37
veh_01-w03,3,veh_01,veh_01,synthetic/veh_01.csv,coordinated_dos,0.8969722006089446,strong_local_anomaly,1,0,1,0,coordinated_dos,100.0,2.5252077282511127,0.7497407054556182,0.011926880687285302,-0.00641457393065588,1.9964103443682624,0.5674655903934583,4.530115643614505,strong_campaign,37
veh_01-w04,4,veh_01,veh_01,synthetic/veh_01.csv,coordinated_dos,0.9003926385620254,strong_local_anomaly,1,0,1,0,coordinated_dos,100.0,2.501318823170896,0.7581870166545961,-0.01330681790518011,0.01719256637255217,1.9772157872574907,0.5253397540735485,4.5065647200882495,strong_campaign,37
veh_01-w05,5,veh_01,veh_01,synthetic/veh_01.csv,coordinated_dos,0.8948918374662913,strong_local_anomaly,1,0,1,0,coordinated_dos,100.0,2.489624748522836,0.7273708376603144,0.0034188853963892313,0.015437547304612812,2.005146973366904,0.5493463882787016,4.495213377578443,strong_campaign,37
veh_01-w06,6,veh_01,veh_01,synthetic/veh_01.csv,coordinated_dos,0.9193503503622112,strong_local_anomaly,1,0,1,0,coordinated_dos,100.0,2.5146478729259893,0.7416878558128938,0.020613472996592105,0.009508959577863334,1.9990545174357217,0.5274347199059333,4.497824895269462,strong_campaign,37
veh_01-w07,7,veh_01,veh_01,synthetic/veh_01.csv,coordinated_dos,0.9038609940694442,strong_local_anomaly,1,0,1,0,coordinated_dos,100.0,2.4762840729204942,0.7384695202090867,0.012328889785963805,0.023761962843398855,1.9998889861542228,0.5522052726423684,4.484448240477283,strong_campaign,37
veh_01-w08,8,veh_01,veh_01,synthetic/veh_01.csv,coordinated_dos,0.905087156276694,strong_local_anomaly,1,0,1,0,coordinated_dos,100.0,2.492530601097936,0.746151750454139,0.0014404641265021159,0.006503973368428538,2.023936345937516,0.5792128641975518,4.5037985463801045,strong_campaign,37
veh_01-w09,9,veh_01,veh_01,synthetic/veh_01.csv,coordinated_dos,0.8878518686511983,strong_local_anomaly,1,0,1,0,coordinated_dos,100.0,2.5025142207691067,0.7660400576366333,-0.004421462928129925,0.015600556944477425,2.000301478259441,0.5217164521024535,4.509085991136858,strong_campaign,37
veh_02-w00,0,veh_02,veh_02,synthetic/veh_02.csv,coordinated_dos,0.9193508571886757,strong_local_anomaly,1,0,1,0,coordinated_dos,100.0,2.5278679239911668,0.7528266202825405,-0.011181989800620525,0.026152029631437687,1.9987872274552105,0.5415806183882733,4.486806971361584,strong_campaign,37
veh_02-w01,1,veh_02,veh_02,synthetic/veh_02.csv,coordinated_dos,0.8942609274227616,strong_local_anomaly,1,0,1,0,coordinated_dos,100.0,2.4919815499026283,0.7484885815030333,-0.005039007125560588,-0.006295357654338243,2.0231181119182824,0.5317641407558202,4.492065240408974,strong_campaign,37
veh_02-w02,2,veh_02,veh_02,synthetic/veh_02.csv,coordinated_dos,0.8964516667745899,strong_local_anomaly,1,0,1,0,coordinated_dos,100.0,2.499636810906861,0.7302504417189501,0.022194235433754896,-0.008556688291663391,1.9970012771867738,0.5636724031425768,4.505966431869233,strong_campaign,37
veh_02-w03,3,veh_02,veh_02,synthetic/veh_02.csv,coordinated_dos,0.9051693104339944,strong_local_anomaly,1,0,1,0,coordinated_dos,100.0,2.502084246134475,0.7282130482626803,0.010680916071088325,0.01070702134008232,2.001039682225972,0.5435707668442105,4.514036387290988,strong_campaign,37
veh_02-w04,4,veh_02,veh_02,synthetic/veh_02.csv,coordinated_dos,0.894015283848273,strong_local_anomaly,1,0,1,0,coordinated_dos,100.0,2.4937635953150217,0.7542597878014521,0.0220380818246008,0.00010597132175900904,1.9941122206501587,0.5664106163991854,4.493235802249973,strong_campaign,37
veh_02-w05,5,veh_02,veh_02,synthetic/veh_02.csv,coordinated_dos,0.8877371639938688,strong_local_anomaly,1,0,1,0,coordinated_dos,100.0,2.49866834766898,0.743839722784766,0.023469661146938495,0.014662559551210947,1.9957613401760586,0.5638545945950603,4.506670383850555,strong_campaign,37
veh_02-w06,6,veh_02,veh_02,synthetic/veh_02.csv,coordinated_dos,0.9358515685075094,strong_local_anomaly,1,0,1,0,coordinated_dos,100.0,2.480303193213617,0.7598886080213711,0.0028791098785405657,-0.027316080343224074,2.001739788450962,0.5453582431505531,4.507718917144503,strong_campaign,37
veh_02-w07,7,veh_02,veh_02,synthetic/veh_02.csv,coordinated_dos,0.8925831658372331,strong_local_anomaly,1,0,1,0,coordinated_dos,100.0,2.497448424159645,0.7517527083062022,0.012803081837982651,-0.00493028569703725,2.0028908912573575,0.538919706950589,4.5304935388517595,strong_campaign,37
veh_02-w08,8,veh_02,veh_02,synthetic/veh_02.csv,coordinated_dos,0.8962061555857994,strong_local_anomaly,1,0,1,0,coordinated_dos,100.0,2.4793837884119223,0.759860300732374,0.004691621212434989,0.0020090528624715966,1.9989788105732802,0.5572316953469346,4.490988810014471,strong_campaign,37
veh_02-w09,9,veh_02,veh_02,synthetic/veh_02.csv,coordinated_dos,0.8990211601358516,strong_local_anomaly,1,0,1,0,coordinated_dos,100.0,2.490523261394588,0.7648093576856705,-0.011344247413140596,-0.007166543600167618,2.003073343948354,0.5444806088544498,4.512127831696201,strong_campaign,37
veh_03-w00,0,veh_03,veh_03,synthetic/veh_03.csv,coordinated_dos,0.9065515388262814,strong_local_anomaly,1,0,1,0,coordinated_dos,100.0,2.4700915055890293,0.7405003488112152,-0.008376702153257438,0.007996871296430168,1.9893636283963332,0.5364391737053399,4.5264926077642205,strong_campaign,37
veh_03-w01,1,veh_03,veh_03,synthetic/veh_03.csv,coordinated_dos,0.9328653842940506,strong_local_anomaly,1,0,1,0,coordinated_dos,100.0,2.518860504313086,0.7459960014445132,0.03490442170754959,0.01590913271792887,2.003014765466442,0.5564760660601159,4.517452816472302,strong_campaign,37
veh_03-w02,2,veh_03,veh_03,synthetic/veh_03.csv,coordinated_dos,0.9284754840921801,strong_local_anomaly,1,0,1,0,coordinated_dos,100.0,2.4947280424017664,0.7479012949003832,0.021026066646726627,0.020921319628762952,1.997353336792937,0.5307379103557387,4.516804626226307,strong_campaign,37
veh_03-w03,3,veh_03,veh_03,synthetic/veh_03.csv,coordinated_dos,0.905258241897714,strong_local_anomaly,1,0,1,0,coordinated_dos,100.0,2.5180718344796014,0.7590484873119793,0.0028253747675592313,0.005568625278102937,2.006504254949143,0.5665442222044991,4.520516251416974,strong_campaign,37
veh_03-w04,4,veh_03,veh_03,synthetic/veh_03.csv,coordinated_dos,0.9242343244065029,strong_local_anomaly,1,0,1,0,coordinated_dos,100.0,2.4755762360174587,0.7570070350386144,0.026724969873754917,0.00012265351769428015,1.995110479015445,0.5447278226096426,4.508737709428863,strong_campaign,37
veh_03-w05,5,veh_03,veh_03,synthetic/veh_03.csv,coordinated_dos,0.9010575823393049,strong_local_anomaly,1,0,1,0,coordinated_dos,100.0,2.479354199738821,0.7545515070308085,0.00028224640891692365,-0.013006053234045965,1.9914444866950192,0.5700951544979271,4.506585936884913,strong_campaign,37
