event_id,window_id,vehicle_id,vehicle_model,source_file,attack_type,anomaly_score,evidence_level,local_alert,weak_signal,is_attack,gt_campaign_id,attack_family,frame_count,message_rate,burstiness,mean_inter_arrival_time,std_inter_arrival_time,can_id_entropy,most_common_can_id_ratio,payload_entropy,scenario,seed
veh_00-w00,0,veh_00,veh_00,synthetic/veh_00.csv,coordinated_dos,0.8031305135564712,strong_local_anomaly,1,0,1,0,coordinated_dos,100.0,2.518448618653766,0.7590683594471873,-0.008644072847395563,-0.01365506044701958,2.031337255246139,0.5647873624531852,4.48497685585558,weak_campaign,37
veh_00-w01,1,veh_00,veh_00,synthetic/veh_00.csv,coordinated_dos,0.6445916145028875,weak_suspicious_signal,0,1,1,0,coordinated_dos,100.0,2.4723174531818572,0.6206766778371573,0.047253468945122654,0.06871463769354277,2.0057899627790707,0.582060114177275,4.414371975637625,weak_campaign,37
veh_00-w02,2,veh_00,veh_00,synthetic/veh_00.csv,coordinated_dos,0.6386981488132738,weak_suspicious_signal,0,1,1,0,coordinated_dos,100.0,2.5859311811685153,0.7629250722094327,0.03055196418028813,0.005234875170686307,1.989130157579483,0.6582721292010084,4.34835839498864,weak_campaign,37
veh_00-w03,3,veh_00,veh_00,synthetic/veh_00.csv,coordinated_dos,0.555478986955333,weak_suspicious_signal,0,1,1,0,coordinated_dos,100.0,2.524442613119104,0.7773230918542847,-0.11447580659460156,-0.01611944256808409,1.986877512777478,0.4868455750894305,4.443944874934086,weak_campaign,37
veh_00-w04,4,veh_00,veh_00,synthetic/veh_00.csv,coordinated_dos,0.7185580915969072,weak_suspicious_signal,0,1,1,0,coordinated_dos,100.0,2.469278190906833,0.7171950425257869,-0.0812121649358744,0.02572049430455333,1.9713807090765143,0.5893753091911904,4.4633550584406185,weak_campaign,37
veh_00-w05,5,veh_00,veh_00,synthetic/veh_00.csv,coordinated_dos,0.7911128159378455,weak_suspicious_signal,0,1,1,0,coordinated_dos,100.0,2.497209359293308,0.6968970552602183,-0.04055112683044855,-0.04822091843820328,1.9889201883727485,0.5871925546603062,4.527673239462898,weak_campaign,37
veh_00-w06,6,veh_00,veh_00,synthetic/veh_00.csv,coordinated_dos,0.6006614943385086,weak_suspicious_signal,0,1,1,0,coordinated_dos,100.0,2.4597690131798142,0.7978656491129308,0.044461494510677435,0.004578952442566022,2.038101356244623,0.5145239106156596,4.513381370184756,weak_campaign,37
veh_00-w07,7,veh_00,veh_00,synthetic/veh_00.csv,coordinated_dos,0.7205398263154112,weak_suspicious_signal,0,1,1,0,coordinated_dos,100.0,2.422777935667985,0.6944732237289537,-0.09044145934645174,0.006046421468846555,1.9318279266506766,0.5800553559368453,4.550333783644723,weak_campaign,37
veh_00-w08,8,veh_00,veh_00,synthetic/veh_00.csv,coordinated_dos,0.6148176363564127,weak_suspicious_signal,0,1,1,0,coordinated_dos,100.0,2.550164043492517,0.8039480896954251,0.033749224424004826,0.030883787200804563,2.0095810542852703,0.5375049726873579,4.517940375181399,weak_campaign,37
veh_00-w09,9,veh_00,veh_00,synthetic/veh_00.csv,coordinated_dos,0.7490899317412709,weak_suspicious_signal,0,1,1,0,coordinated_dos,100.0,2.479083927707135,0.7274768646136885,-0.022399949143406865,-0.027740729294244648,1.9234790057691307,0.6526914314713556,4.555765821424042,weak_campaign,37
