event_id,window_id,vehicle_id,vehicle_model,source_file,attack_type,anomaly_score,evidence_level,local_alert,weak_signal,is_attack,gt_campaign_id,attack_family,frame_count,message_rate,burstiness,mean_inter_arrival_time,std_inter_arrival_time,can_id_entropy,most_common_can_id_ratio,payload_entropy,scenario,seed
veh_00-w00,0,veh_00,veh_00,synthetic/veh_00.csv,coordinated_dos,0.8046482405126127,strong_local_anomaly,1,0,1,0,coordinated_dos,100.0,2.499108803303379,0.6959565487103042,-0.062048534248812376,-0.09006852954999271,1.9045527007002838,0.514694534950148,4.4226789964989575,weak_campaign,101
veh_00-w01,1,veh_00,veh_00,synthetic/veh_00.csv,coordinated_dos,0.6291372252389404,weak_suspicious_signal,0,1,1,0,coordinated_dos,100.0,2.730886488213159,0.7735980138231696,0.07873399896070395,-0.07483900131486801,1.9906322406918335,0.3964381902441117,4.517507937898853,weak_campaign,101
veh_00-w02,2,veh_00,veh_00,synthetic/veh_00.csv,coordinated_dos,0.7763513116513602,weak_suspicious_signal,0,1,1,0,coordinated_dos,100.0,2.6282874875609576,0.7633564127110513,0.040583083415320534,-0.053441483379299784,1.9418908939944257,0.6081305777046307,4.549242599936013,weak_campaign,101
veh_00-w03,3,veh_00,veh_00,synthetic/veh_00.csv,coordinated_dos,0.6570182454720035,weak_suspicious_signal,0,1,1,0,coordinated_dos,100.0,2.4721659615549263,0.7453260332633319,-0.012322862310203263,0.0547200943342658,1.9755204017625023,0.6226343131629977,4.332189496184677,weak_campaign,101
veh_00-w04,4,veh_00,veh_00,synthetic/veh_00.csv,coordinated_dos,0.6528515922581836,weak_suspicious_signal,0,1,1,0,coordinated_dos,100.0,2.51172614005489,0.7235921052669358,-0.09191089951234198,0.10378002218353403,1.961373180416736,0.5177016567139431,4.48398878105202,weak_campaign,101
veh_00-w05,5,veh_00,veh_00,synthetic/veh_00.csv,coordinated_dos,0.6988494969619693,weak_suspicious_signal,0,1,1,0,coordinated_dos,100.0,2.4431707783953214,0.6834105220613914,-0.059256626508580504,0.011208793467888917,2.1074346257437817,0.63343623095659,4.494964449204254,weak_campaign,101
veh_00-w06,6,veh_00,veh_00,synthetic/veh_00.csv,coordinated_dos,0.6954652769222631,weak_suspicious_signal,0,1,1,0,coordinated_dos,100.0,2.602387836520826,0.7937124884683533,0.03466984888113532,-0.08048373293729826,1.9477231682748282,0.5332433139520273,4.539930795228675,weak_campaign,101
veh_00-w07,7,veh_00,veh_00,synthetic/veh_00.csv,coordinated_dos,0.6568490332346507,weak_suspicious_signal,0,1,1,0,coordinated_dos,100.0,2.4583782899869857,0.6555817256960055,0.09970447504082633,-0.02099505193017155,2.0676606349148323,0.5449355587396363,4.549133898662481,weak_campaign,101
veh_00-w08,8,veh_00,veh_00,synthetic/veh_00.csv,coordinated_dos,0.7599773573266958,weak_suspicious_signal,0,1,1,0,coordinated_dos,100.0,2.4598874381579092,0.8690215744406675,0.019846269925008986,-0.021693832791379423,2.065177950390932,0.6070703743592019,4.540312314332109,weak_campaign,101
veh_00-w09,9,veh_00,veh_00,synthetic/veh_00.csv,coordinated_dos,0.6899729067496368,weak_suspicious_signal,0,1,1,0,coordinated_dos,100.0,2.566506755559054,0.7486348408124194,-0.004121814600217929,0.02501321222811318,2.021429514051162,0.5928930124842889,4.5891897978967435,weak_campaign,101
