event_id,window_id,vehicle_id,vehicle_model,source_file,attack_type,anomaly_score,evidence_level,local_alert,weak_signal,is_attack,gt_campaign_id,attack_family,frame_count,message_rate,burstiness,mean_inter_arrival_time,std_inter_arrival_time,can_id_entropy,most_common_can_id_ratio,payload_entropy,scenario,seed
veh_00-w00,0,veh_00,veh_00,synthetic/veh_00.csv,independent_0,0.8789174023231249,strong_local_anomaly,1,0,1,0,independent_0,100.0,1.7697181292357511,0.5644621670100908,0.020021032604281577,-0.0017270434652488283,4.2001936727885845,0.35086113386446915,5.021799165966064,unrelated_incidents,67
veh_00-w01,1,veh_00,veh_00,synthetic/veh_00.csv,independent_0,0.8793236607387122,strong_local_anomaly,1,0,1,0,independent_0,100.0,1.7752899286634132,0.5210217133937152,0.0005244014591414027,-0.03080251936929628,4.163673264474896,0.3215912471027184,4.963774640350017,unrelated_incidents,67
veh_00-w02,2,veh_00,veh_00,synthetic/veh_00.csv,independent_0,0.8979983664026098,strong_local_anomaly,1,0,1,0,independent_0,100.0,1.806886655012947,0.5637165805834199,-0.010431719559076515,0.05583496935511947,4.159088546580247,0.3563591773783224,4.9836845468130955,unrelated_incidents,67
veh_00-w03,3,veh_00,veh_00,synthetic/veh_00.csv,independent_0,0.874842038535751,strong_local_anomaly,1,0,1,0,independent_0,100.0,1.7902470397128503,0.5213170439056627,-0.015659938735047986,-0.021066355068355178,4.216875682082375,0.41176618319605374,4.999871918830042,unrelated_incidents,67
veh_00-w04,4,veh_00,veh_00,synthetic/veh_00.csv,independent_0,0.8977087029427931,strong_local_anomaly,1,0,1,0,independent_0,100.0,1.8107722191869515,0.5627566359879305,0.021334758638877536,0.02550131535042621,4.197608385139147,0.34018618909247067,4.97608160127793,unrelated_incidents,67
veh_00-w05,5,veh_00,veh_00,synthetic/veh_00.csv,independent_0,0.8949255491326557,strong_local_anomaly,1,0,1,0,independent_0,100.0,1.7840582764064463,0.5544700325000398,0.03455062029384667,0.00773612795759702,4.2407368145900906,0.3426882744468687,5.013396251769469,unrelated_incidents,67
veh_00-w06,6,veh_00,veh_00,synthetic/veh_00.csv,independent_0,0.8454968759369503,strong_local_anomaly,1,0,1,0,independent_0,100.0,1.8024780930694515,0.5874812516622261,0.01292226888542117,0.025790154175760586,4.209379001062397,0.3039405882502468,5.014158679643432,unrelated_incidents,67
veh_00-w07,7,veh_00,veh_00,synthetic/veh_00.csv,independent_0,0.8767443117383174,strong_local_anomaly,1,0,1,0,independent_0,100.0,1.8240638160307399,0.5324867190562724,-0.023891321730325404,0.01560102503510496,4.188885593978378,0.34432998017615946,5.013469535902695,unrelated_incidents,67
veh_00-w08,8,veh_00,veh_00,synthetic/veh_00.csv,independent_0,0.8759340638548835,strong_local_anomaly,1,0,1,0,independent_0,100.0,1.8255881628723962,0.5502404119518524,-0.03993630053551173,0.006483437652812743,4.231954411372834,0.34772157924363717,4.9896257571076745,unrelated_incidents,67
veh_00-w09,9,veh_00,veh_00,synthetic/veh_00.csv,independent_0,0.8417637866445956,strong_local_anomaly,1,0,1,0,independent_0,100.0,1.7865869739430331,0.5576801319738713,-0.0014774596430105567,0.04756127061966377,4.21751940014916,0.3803687955116202,5.01449394338078,unrelated_incidents,67
