event_id,window_id,vehicle_id,vehicle_model,source_file,attack_type,anomaly_score,evidence_level,local_alert,weak_signal,is_attack,gt_campaign_id,attack_family,frame_count,message_rate,burstiness,mean_inter_arrival_time,std_inter_arrival_time,can_id_entropy,most_common_can_id_ratio,payload_entropy,scenario,seed
veh_00-w00,0,veh_00,veh_00,synthetic/veh_00.csv,coordinated_dos,0.6692438482666362,weak_suspicious_signal,0,1,1,0,coordinated_dos,100.0,2.448122797220504,0.6635098397971306,0.06642634738527617,-0.00646949464471981,2.0566012201805717,0.560979657406841,4.52328495202611,weak_campaign,41
veh_00-w01,1,veh_00,veh_00,synthetic/veh_00.csv,coordinated_dos,0.6609837221865069,weak_suspicious_signal,0,1,1,0,coordinated_dos,100.0,2.50900871870788,0.7550249549222929,0.016323812041271313,0.09616073065671425,2.0336491553475065,0.5826272618778108,4.547012094788384,weak_campaign,41
veh_00-w02,2,veh_00,veh_00,synthetic/veh_00.csv,coordinated_dos,0.7759623220513245,weak_suspicious_signal,0,1,1,0,coordinated_dos,100.0,2.533921456131308,0.7827070982180904,0.058573641485391625,-0.01754069065345145,2.020343450069395,0.5081941233047573,4.460128717792093,weak_campaign,41
veh_00-w03,3,veh_00,veh_00,synthetic/veh_00.csv,coordinated_dos,0.8285751128747343,strong_local_anomaly,1,0,1,0,coordinated_dos,100.0,2.518824802107613,0.7020234972169024,-0.024128454560947938,0.06393033176937372,2.026113185974474,0.5669497729909013,4.427852845815984,weak_campaign,41
veh_00-w04,4,veh_00,veh_00,synthetic/veh_00.csv,coordinated_dos,0.6742664396394829,weak_suspicious_signal,0,1,1,0,coordinated_dos,100.0,2.5570126422784782,0.7041436699615045,-0.013315304384986015,0.1232060116021359,2.0035746986622556,0.5161748353216834,4.5471645185596365,weak_campaign,41
veh_00-w05,5,veh_00,veh_00,synthetic/veh_00.csv,coordinated_dos,0.5650629878516659,weak_suspicious_signal,0,1,1,0,coordinated_dos,100.0,2.424685287277831,0.7764206041136873,0.09315932111555564,0.014653894732912403,2.071250476662294,0.4521908434990165,4.456119337670248,weak_campaign,41
veh_00-w06,6,veh_00,veh_00,synthetic/veh_00.csv,coordinated_dos,0.7331844025738405,weak_suspicious_signal,0,1,1,0,coordinated_dos,100.0,2.6464918154169945,0.8151095872552112,-0.0780789816357593,0.03860208958814845,2.0251377015898777,0.48981515180881663,4.616651342917632,weak_campaign,41
veh_00-w07,7,veh_00,veh_00,synthetic/veh_00.csv,coordinated_dos,0.581160625444035,weak_suspicious_signal,0,1,1,0,coordinated_dos,100.0,2.4262258933303316,0.7658490086027232,-0.048829876840237735,0.01940809868343224,1.922927516871294,0.6090420457321917,4.40758827099857,weak_campaign,41
veh_00-w08,8,veh_00,veh_00,synthetic/veh_00.csv,coordinated_dos,0.6454182420242625,weak_suspicious_signal,0,1,1,0,coordinated_dos,100.0,2.439890603138937,0.6714859304218475,-0.034203879166216464,-0.07567150098629793,1.8986517809686754,0.604242940626188,4.576541848274222,weak_campaign,41
veh_00-w09,9,veh_00,veh_00,synthetic/veh_00.csv,coordinated_dos,0.6412394667554963,weak_suspicious_signal,0,1,1,0,coordinated_dos,100.0,2.5720313202048737,0.7919705649175931,-0.0631857424246235,-0.05423460381085922,2.0286734373997293,0.5923789527600204,4.471397011819574,weak_campaign,41
veh_01-w00,0,veh_01,veh_01,synthetic/veh_01.csv,coordinated_dos,0.6967397520367837,weak_suspicious_signal,0,1,1,0,coordinated_dos,100.0,2.51496194779684,0.7120215329925212,0.01964472250201832,0.05134490867651621,1.9692422260814564,0.578244991796766,4.589666273981915,weak_campaign,41
