event_id,window_id,vehicle_id,vehicle_model,source_file,attack_type,anomaly_score,evidence_level,local_alert,weak_signal,is_attack,gt_campaign_id,attack_family,frame_count,message_rate,burstiness,mean_inter_arrival_time,std_inter_arrival_time,can_id_entropy,most_common_can_id_ratio,payload_entropy,scenario,seed
veh_00-w00,0,veh_00,veh_00,synthetic/veh_00.csv,independent_0,0.8912812922453773,strong_local_anomaly,1,0,1,0,independent_0,100.0,1.7996090240648273,0.5258239281855072,-0.02004023071872009,-0.005891310153782674,4.219975744101364,0.3636947259599586,4.99709571054799,unrelated_incidents,97
veh_00-w01,1,veh_00,veh_00,synthetic/veh_00.csv,independent_0,0.8143501381974859,strong_local_anomaly,1,0,1,0,independent_0,100.0,1.8433351278684056,0.5817670837650766,0.03480923327055192,0.01760470585948678,4.204127331611588,0.32086126823568395,4.990176104413481,unrelated_incidents,97
veh_00-w02,2,veh_00,veh_00,synthetic/veh_00.csv,independent_0,0.9282632777931153,strong_local_anomaly,1,0,1,0,independent_0,100.0,1.7565862285879503,0.5762277422225098,-0.026611881028226515,0.0069976861363974865,4.233539865422969,0.36289850061313256,4.967137392382929,unrelated_incidents,97
veh_00-w03,3,veh_00,veh_00,synthetic/veh_00.csv,independent_0,0.8562922327439877,strong_local_anomaly,1,0,1,0,independent_0,100.0,1.7598500783047062,0.541428512417535,0.00438692008512627,0.024874736856559512,4.21341037961728,0.3346772803323004,5.019622186204626,unrelated_incidents,97
veh_00-w04,4,veh_00,veh_00,synthetic/veh_00.csv,independent_0,0.9073927613602982,strong_local_anomaly,1,0,1,0,independent_0,100.0,1.8282283284488925,0.5443016603192795,-0.02948694715724131,-0.01641723252083338,4.200595333948156,0.3344895925457935,4.982854681764533,unrelated_incidents,97
veh_00-w05,5,veh_00,veh_00,synthetic/veh_00.csv,independent_0,0.8609853144697396,strong_local_anomaly,1,0,1,0,independent_0,100.0,1.8008954935208341,0.5133762793213928,-0.036945942991357665,-0.03928152401388253,4.205736053097099,0.4032913513479553,4.962855696810928,unrelated_incidents,97
veh_00-w06,6,veh_00,veh_00,synthetic/veh_00.csv,independent_0,0.8760600028029506,strong_local_anomaly,1,0,1,0,independent_0,100.0,1.7523968472640807,0.5906193042636672,0.009428312037143189,0.005193974523965432,4.19811587990621,0.35581023308508697,4.991130608177787,unrelated_incidents,97
veh_00-w07,7,veh_00,veh_00,synthetic/veh_00.csv,independent_0,0.8573619676783877,strong_local_anomaly,1,0,1,0,independent_0,100.0,1.816065040145331,0.5644418128909774,0.031406910145381266,0.012702157818427474,4.208871865203838,0.3104198670529081,5.013908416384811,unrelated_incidents,97
veh_00-w08,8,veh_00,veh_00,synthetic/veh_00.csv,independent_0,0.8868184217737951,strong_local_anomaly,1,0,1,0,independent_0,100.0,1.809060996966164,0.5609931576204822,-0.024802156259083524,0.008928053994686134,4.156938349125372,0.3663019255300905,4.982468332590027,unrelated_incidents,97
veh_00-w09,9,veh_00,veh_00,synthetic/veh_00.csv,independent_0,0.8331712141671082,strong_local_anomaly,1,0,1,0,independent_0,100.0,1.823024447792342,0.5536564846266794,0.024688837819351904,0.013205562773481555,4.183321792584992,0.3620304064729179,5.029807467650468,unrelated_incidents,97
