event_id,window_id,vehicle_id,vehicle_model,source_file,attack_type,anomaly_score,evidence_level,local_alert,weak_signal,is_attack,gt_campaign_id,attack_family,frame_count,message_rate,burstiness,mean_inter_arrival_time,std_inter_arrival_time,can_id_entropy,most_common_can_id_ratio,payload_entropy,scenario,seed
veh_00-w00,0,veh_00,veh_00,synthetic/veh_00.csv,coordinated_dos,0.8940827095850026,strong_local_anomaly,1,0,1,0,coordinated_dos,100.0,2.5075823624088907,0.7604577014427472,-0.004518929160191278,-0.004044071929577809,1.9834470516842297,0.5475712496028399,4.5045323580676175,strong_campaign,11
veh_00-w01,1,veh_00,veh_00,synthetic/veh_00.csv,coordinated_dos,0.9118823897751619,strong_local_anomaly,1,0,1,0,coordinated_dos,100.0,2.5375908662761435,0.7263892594149948,-0.00460543347787146,-0.002332128469722545,1.9967335121377756,0.5283162593092884,4.506037388710548,strong_campaign,11
veh_00-w02,2,veh_00,veh_00,synthetic/veh_00.csv,coordinated_dos,0.9094106330457745,strong_local_anomaly,1,0,1,0,coordinated_dos,100.0,2.5047149557155937,0.7418254828503522,-0.006139218563037622,0.007170126097457719,1.9951907411668621,0.554493591153077,4.536688864137234,strong_campaign,11
veh_00-w03,3,veh_00,veh_00,synthetic/veh_00.csv,coordinated_dos,0.9224139612978595,strong_local_anomaly,1,0,1,0,coordinated_dos,100.0,2.507076011988541,0.7598621190335084,0.02343220076207158,0.005770604447375879,2.0054775527986464,0.5336078054638288,4.512273267681507,strong_campaign,11
veh_00-w04,4,veh_00,veh_00,synthetic/veh_00.csv,coordinated_dos,0.8891069284551321,strong_local_anomaly,1,0,1,0,coordinated_dos,100.0,2.47428362973457,0.7336797359970552,-0.019934230086744324,0.043316863203681354,1.9920824747833845,0.5422820905647885,4.477103352239035,strong_campaign,11
veh_00-w05,5,veh_00,veh_00,synthetic/veh_00.csv,coordinated_dos,0.878143931447565,strong_local_anomaly,1,0,1,0,coordinated_dos,100.0,2.507496043961227,0.7439524934239188,0.019778147551383404,-0.002599353550917163,2.020610720755959,0.5583209005734163,4.492522178315741,strong_campaign,11
veh_00-w06,6,veh_00,veh_00,synthetic/veh_00.csv,coordinated_dos,0.8943383492983816,strong_local_anomaly,1,0,1,0,coordinated_dos,100.0,2.493859903358325,0.7293002200981701,-0.004150269891884752,0.011676665873241648,1.9937779358532388,0.5501881338782032,4.503192529860672,strong_campaign,11
veh_00-w07,7,veh_00,veh_00,synthetic/veh_00.csv,coordinated_dos,0.9010177699474483,strong_local_anomaly,1,0,1,0,coordinated_dos,100.0,2.469227199456015,0.7617973501581107,-0.008693470833457818,0.028362361744837125,2.024592126946557,0.5524967494183696,4.510289545754532,strong_campaign,11
veh_00-w08,8,veh_00,veh_00,synthetic/veh_00.csv,coordinated_dos,0.9026287315587492,strong_local_anomaly,1,0,1,0,coordinated_dos,100.0,2.5107734842626197,0.7531782642036602,0.022369836601852218,0.016745103641178004,2.016731910817104,0.548088401443324,4.511440231916468,strong_campaign,11
veh_00-w09,9,veh_00,veh_00,synthetic/veh_00.csv,coordinated_dos,0.9033832325772196,strong_local_anomaly,1,0,1,0,coordinated_dos,100.0,2.5077842318717503,0.7640348281762113,0.005726975919425276,0.02161600937120297,2.006196954120895,0.5307778737830734,4.484946085923204,strong_campaign,11
