event_id,window_id,vehicle_id,vehicle_model,source_file,attack_type,anomaly_score,evidence_level,local_alert,weak_signal,is_attack,gt_campaign_id,attack_family,frame_count,message_rate,burstiness,mean_inter_arrival_time,std_inter_arrival_time,can_id_entropy,most_common_can_id_ratio,payload_entropy,scenario,seed
veh_00-w00,0,veh_00,veh_00,synthetic/veh_00.csv,coordinated_dos,0.6497932223397795,weak_suspicious_signal,0,1,1,0,coordinated_dos,100.0,2.4746813445793814,0.6567075453007861,-0.0017593258508105253,0.06804487729111006,1.8840799053876756,0.43552779317199625,4.497390470546158,weak_campaign,83
veh_00-w01,1,veh_00,veh_00,synthetic/veh_00.csv,coordinated_dos,0.7037514971800506,weak_suspicious_signal,0,1,1,0,coordinated_dos,100.0,2.4439574009953646,0.7449200492241689,0.02396879256597411,-0.018935668026153825,1.8963852940169017,0.5683710250669928,4.424493332202461,weak_campaign,83
veh_00-w02,2,veh_00,veh_00,synthetic/veh_00.csv,coordinated_dos,0.7406408729009929,weak_suspicious_signal,0,1,1,0,coordinated_dos,100.0,2.4849647706542513,0.753834914318415,-0.02577711787078809,-0.06027738224264253,2.0019112189173938,0.5441118496905387,4.533123172724611,weak_campaign,83
veh_00-w03,3,veh_00,veh_00,synthetic/veh_00.csv,coordinated_dos,0.6515160866148562,weak_suspicious_signal,0,1,1,0,coordinated_dos,100.0,2.4857609008190646,0.7344182529564831,0.024484575192305246,-0.03617280640422564,2.035314365260583,0.5763155763263164,4.541198020039069,weak_campaign,83
veh_00-w04,4,veh_00,veh_00,synthetic/veh_00.csv,coordinated_dos,0.7101999827122549,weak_suspicious_signal,0,1,1,0,coordinated_dos,100.0,2.4389073965123624,0.7129980936004541,0.11857913092276968,0.03527501619803755,1.9386852985571674,0.54479155034081,4.555688268040042,weak_campaign,83
veh_00-w05,5,veh_00,veh_00,synthetic/veh_00.csv,coordinated_dos,0.674256310803902,weak_suspicious_signal,0,1,1,0,coordinated_dos,100.0,2.4304093198533057,0.7738965918342169,0.07733856602588213,0.1004245945427087,1.9734697488684918,0.5661948769974616,4.513039624820068,weak_campaign,83
veh_00-w06,6,veh_00,veh_00,synthetic/veh_00.csv,coordinated_dos,0.7224971805278446,weak_suspicious_signal,0,1,1,0,coordinated_dos,100.0,2.5643158724331676,0.7587648597758301,-0.1088247418683312,0.023645976460917463,2.00371481266194,0.5504136884036667,4.510440243102703,weak_campaign,83
veh_00-w07,7,veh_00,veh_00,synthetic/veh_00.csv,coordinated_dos,0.6831007665393564,weak_suspicious_signal,0,1,1,0,coordinated_dos,100.0,2.5214158794976,0.6828366503336636,0.0943142195818067,0.03013879622943183,1.9812032342839854,0.5483087122616567,4.48245346400046,weak_campaign,83
veh_00-w08,8,veh_00,veh_00,synthetic/veh_00.csv,coordinated_dos,0.7508530028254783,weak_suspicious_signal,0,1,1,0,coordinated_dos,100.0,2.6367842314031096,0.7311913245627443,0.031063615403233453,0.05736129120458944,1.9352086706525553,0.5545759469378303,4.644193367216391,weak_campaign,83
veh_00-w09,9,veh_00,veh_00,synthetic/veh_00.csv,coordinated_dos,0.7270226650085669,weak_suspicious_signal,0,1,1,0,coordinated_dos,100.0,2.5441872898031637,0.7694358772747372,-0.05808541130980474,-0.012099687986954212,2.0416771854218783,0.5001863518675396,4.382864551804615,weak_campaign,83
