event_id,vehicle_id,vehicle_token,vehicle_model,manufacturer,attack_type,label,anomaly_score,weak_prediction,strong_prediction,dataset_set,subset_name,frame_count,unique_can_id_count,can_id_entropy,most_common_can_id_ratio,id_transition_rate,id_repetition_rate,mean_inter_arrival_time,std_inter_arrival_time,min_inter_arrival_time,max_inter_arrival_time,message_rate,mean_dlc,std_dlc,dlc_mode_ratio,byte_mean_0,byte_mean_1,byte_mean_2,byte_mean_3,byte_mean_4,byte_mean_5,byte_mean_6,byte_mean_7,byte_std_0,byte_std_1,byte_std_2,byte_std_3,byte_std_4,byte_std_5,byte_std_6,byte_std_7,payload_change_rate,payload_static_ratio,local_alert,weak_signal,burstiness,payload_entropy,cluster_id,in_qualifying_campaign,is_noise
EVT-CHE-00000039,chevrolet_impala,chevrolet_impala,chevrolet_impala,Chevrolet,dos,1,13.1037833322158,1,1,set_01,test_01_known_vehicle_known_attack,0.0,21.0,9.691514209952047,0.04999999994999993,0.5,0.5,19.566137572221376,0.00014999999984999983,1e-06,0.01,0.0,8.0,0.1,1.0,10.998045860114148,11.929194789689939,13.008293291703117,13.939809018289422,14.936803193589288,16.005928972696086,16.996089283709566,17.91691191501052,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,0.3,0.7,1,1,10.416512037276215,-1941.395698252956,0,True,False
EVT-CHE-00000034,chevrolet_impala,chevrolet_impala,chevrolet_impala,Chevrolet,dos,1,12.326702497057502,1,1,set_01,test_01_known_vehicle_known_attack,0.0,21.0,10.497199916590226,0.04999999994999993,0.5,0.5,21.00742659708556,0.00014999999984999983,1e-06,0.01,0.0,8.0,0.1,1.0,11.010987748176175,11.925000549347168,13.022400482757948,13.97775507735629,15.017499267885212,16.022970299677105,16.994138892755956,18.015840056105695,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,0.3,0.7,1,1,9.09345812888734,-1963.5008816100087,0,True,False
EVT-CHE-00000045,chevrolet_impala,chevrolet_impala,chevrolet_impala,Chevrolet,dos,1,12.560169730776419,1,1,set_01,test_01_known_vehicle_known_attack,0.0,21.0,9.485367740798006,0.04999999994999993,0.5,0.5,20.108837647784966,0.00014999999984999983,1e-06,0.01,0.0,8.0,0.1,1.0,11.015962982026641,11.941392942458265,13.052513795433628,13.963058483906568,15.017817874757968,15.97030100282838,16.983854734392093,18.059588002232466,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,0.3,0.7,1,1,9.914791079544571,-1957.2575277914716,-1,False,True
EVT-CHE-00000037,chevrolet_impala,chevrolet_impala,chevrolet_impala,Chevrolet,dos,1,12.108743646719608,1,1,set_01,test_01_known_vehicle_known_attack,0.0,21.0,9.930807355234272,0.04999999994999993,0.5,0.5,22.803009058492037,0.00014999999984999983,1e-06,0.01,0.0,8.0,0.1,1.0,11.017709825172854,12.02166999712389,13.018642894421744,13.962484323974842,15.027150892593045,15.98958267186345,16.95941431779207,17.99807260368942,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,0.3,0.7,1,1,7.486495460955618,-1921.1549620133444,-1,False,True
EVT-CHE-00000035,chevrolet_impala,chevrolet_impala,chevrolet_impala,Chevrolet,dos,1,12.463112236303928,1,1,set_01,test_01_known_vehicle_known_attack,0.0,21.0,10.304595182150978,0.04999999994999993,0.5,0.5,21.67405875230363,0.00014999999984999983,1e-06,0.01,0.0,8.0,0.1,1.0,10.97263918154814,11.97060490594487,13.087186938899531,13.994920225234193,15.049590388128275,16.019669286514187,16.971794375475195,17.962551310152282,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,0.3,0.7,1,1,8.49159100598491,-1936.3699618265432,0,True,False
EVT-CHE-00000036,chevrolet_impala,chevrolet_impala,chevrolet_impala,Chevrolet,dos,1,11.838754724665153,1,1,set_01,test_01_known_vehicle_known_attack,0.0,21.0,9.828613990643262,0.04999999994999993,0.5,0.5,21.793678510497745,0.00014999999984999983,1e-06,0.01,0.0,8.0,0.1,1.0,10.936653328624631,11.970265835878696,12.995256689829287,14.08003747300738,14.881991071468693,16.021955582405397,16.97299770706933,18.021568867142157,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,0.3,0.7,1,1,8.384255435011768,-1972.1234427716408,-1,False,True
EVT-CHE-00000044,chevrolet_impala,chevrolet_impala,chevrolet_impala,Chevrolet,dos,1,10.218101620518425,1,0,set_01,test_01_known_vehicle_known_attack,0.0,21.0,10.868695077973205,0.04999999994999993,0.5,0.5,21.38381359264275,0.00014999999984999983,1e-06,0.01,0.0,8.0,0.1,1.0,10.996840900264731,12.039398174519699,12.92296230123127,14.004664035142968,15.052717097860752,15.937878233424826,17.049628560457663,17.97908851705316,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,0.3,0.7,0,1,8.75286573656258,-1945.0976276292054,3,False,False
EVT-CHE-00000033,chevrolet_impala,chevrolet_impala,chevrolet_impala,Chevrolet,dos,1,12.368750549210013,1,1,set_01,test_01_known_vehicle_known_attack,0.0,21.0,9.937452891908393,0.04999999994999993,0.5,0.5,18.512572781723925,0.00014999999984999983,1e-06,0.01,0.0,8.0,0.1,1.0,10.98834920401947,12.026609456288362,13.080484341589411,14.092014744080874,15.071291912286014,15.941919524072524,16.89011643164564,18.028523478735348,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,0.3,0.7,1,1,11.402977725901014,-1904.7756089482662,-1,False,True
EVT-CHE-00000041,chevrolet_impala,chevrolet_impala,chevrolet_impala,Chevrolet,dos,1,12.799997527644853,1,1,set_01,test_01_known_vehicle_known_attack,0.0,21.0,8.149319372304019,0.04999999994999993,0.5,0.5,20.771764565846663,0.00014999999984999983,1e-06,0.01,0.0,8.0,0.1,1.0,11.046810657572,11.914235511392848,12.97818798355244,14.00733958678239,15.052411967292397,16.067466527637027,16.977137352208167,17.96298465617121,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,0.3,0.7,1,1,9.307735575972064,-1946.8551225593774,3,False,False
EVT-CHE-00000043,chevrolet_impala,chevrolet_impala,chevrolet_impala,Chevrolet,dos,1,13.295053609797126,1,1,set_01,test_01_known_vehicle_known_attack,0.0,21.0,10.267657075982967,0.04999999994999993,0.5,0.5,21.29128972331423,0.00014999999984999983,1e-06,0.01,0.0,8.0,0.1,1.0,10.990281768537194,11.874252197972108,13.03564022621425,14.0814684474072,14.963559005145918,16.034170225544365,17.036127157827988,17.922593616693106,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,0.3,0.7,1,1,8.836404291287081,-1960.2399509703423,-1,False,True
